============================== SRIM-2008.04 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(5 MeV) ==> Xe gas( 25.3 mm) ============================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T18479  1 .4429869E+07   2540000E+02  .5319E+07 -.4229E+07   .9991874  .0182598 -.0359314
T18480  1 .4483284E+07   2540000E+02 -.3508E+07 -.3635E+06   .9999149  .0051825 -.0119742
T18481  1 .4503195E+07   2540000E+02 -.4310E+07  .1136E+07   .9999163 -.0064028  .0112458
T18482  1 .4499206E+07   2540000E+02 -.4952E+07 -.1954E+08   .9950491  .0006519 -.0993829
T18483  1 .4444281E+07   2540000E+02  .4295E+07 -.1273E+06   .9996696  .0255013  .0032138
T18484  1 .4509653E+07   2540000E+02 -.7599E+06 -.5724E+06   .9984713 -.0291101  .0469850
T18485  1 .4489617E+07   2540000E+02  .4455E+07 -.1543E+07   .9989926  .0438667  .0094625
T18486  1 .4467271E+07   2540000E+02 -.2016E+07  .3161E+07   .9989867  .0024181  .0449417
T18487  1 .4503085E+07   2540000E+02  .7224E+07 -.3096E+07   .9995505  .0271747  .0126655
T18488  1 .4477269E+07   2540000E+02  .9137E+06  .2641E+06   .9999721  .0073382  .0014113
T18489  1 .4533013E+07   2540000E+02  .3176E+07  .4781E+07   .9987299  .0307926  .0398789
T18490  1 .4465662E+07   2540000E+02 -.2831E+07 -.5533E+07   .9899838  .1331753 -.0468652
T18491  1 .4475422E+07   2540000E+02  .7205E+07  .3845E+07   .9987891  .0478116 -.0115963
T18492  1 .4546120E+07   2540000E+02 -.4803E+07 -.6249E+07   .9990772  .0077663 -.0422422
T18493  1 .4433155E+07   2540000E+02  .2442E+07  .1363E+08   .9964971  .0211052  .0809207
T18494  1 .4505629E+07   2540000E+02 -.3262E+07  .3507E+06   .9996153 -.0272505 -.0051543
T18495  1 .4454157E+07   2540000E+02 -.2481E+07 -.3243E+07   .9993791 -.0338477 -.0097849
T18496  1 .4470681E+07   2540000E+02 -.3045E+07 -.2989E+07   .9998624 -.0160700 -.0041264
T18497  1 .4506464E+07   2540000E+02  .1788E+08 -.2149E+07   .9964532  .0830305 -.0136716
T18498  1 .4470607E+07   2540000E+02  .3433E+07 -.4068E+06   .9998549 -.0112136  .0128223
T18499  1 .4489711E+07   2540000E+02  .1740E+07  .2681E+07   .9962379 -.0421371  .0757269
T18500  1 .4492686E+07   2540000E+02  .2715E+07  .3025E+07   .9995656  .0293292  .0029074
T18501  1 .4467669E+07   2540000E+02  .3680E+07  .2274E+06   .9998194  .0189728  .0011012
T18502  1 .4504780E+07   2540000E+02 -.1193E+07 -.4301E+07   .9997392 -.0218389 -.0066787
T18503  1 .4482741E+07   2540000E+02 -.2278E+06  .5641E+06   .9994826 -.0203663 -.0248944
T18504  1 .4512407E+07   2540000E+02 -.4783E+04 -.2057E+07   .9999188 -.0091817 -.0088376
T18505  1 .4456460E+07   2540000E+02 -.1182E+08 -.8538E+07   .9913659 -.0740533 -.1082113
T18506  1 .4538169E+07   2540000E+02  .3886E+07  .5671E+07   .9997853  .0098229  .0182449
T18507  1 .4525483E+07   2540000E+02  .5275E+07  .3074E+07   .9988884  .0466814 -.0065415
T18508  1 .4512693E+07   2540000E+02  .6248E+07  .1400E+07   .9998168  .0156943  .0109610
T18509  1 .4490793E+07   2540000E+02  .3295E+07 -.3206E+07   .9996406  .0112166 -.0243497
T18510  1 .4457455E+07   2540000E+02  .5782E+07 -.2301E+06   .9993089  .0324271 -.0181726
T18511  1 .4521704E+07   2540000E+02  .1857E+07  .3985E+07   .9993836 -.0220850 -.0272898
T18512  1 .4547510E+07   2540000E+02 -.2444E+07  .8853E+06   .9988176 -.0179277 -.0451876
T18513  1 .4454834E+07   2540000E+02 -.9725E+06 -.2501E+06   .9992163 -.0313053 -.0242229
T18514  1 .4487689E+07   2540000E+02 -.3898E+07  .2953E+07   .9998974  .0080204  .0118659
T18515  1 .4464767E+07   2540000E+02 -.4694E+07  .7281E+07   .9970963 -.0397175  .0649731
T18516  1 .4491986E+07   2540000E+02  .7179E+06 -.3939E+07   .9985421  .0328761 -.0428127
T18517  1 .4545873E+07   2540000E+02 -.1250E+08 -.6813E+07   .9954199 -.0913617 -.0281473
T18518  1 .4466437E+07   2540000E+02  .3805E+07  .4867E+07   .9985131  .0308686  .0449296
T18519  1 .4521017E+07   2540000E+02  .7904E+07  .6183E+07   .9959024  .0768512  .0476693
T18520  1 .4449779E+07   2540000E+02  .3940E+07  .1401E+06   .9998181  .0073272 -.0176102
T18521  1 .4544309E+07   2540000E+02  .1538E+08 -.2251E+07   .9944559  .1051409  .0017090
T18522  1 .4525787E+07   2540000E+02 -.9590E+07  .1558E+08   .9869898 -.0563232  .1505948
T18523  1 .4490287E+07   2540000E+02  .6195E+07 -.3270E+07   .9989243  .0441450  .0141913
T18524  1 .4489810E+07   2540000E+02 -.3922E+05  .5267E+07   .9995850 -.0060781  .0281573
T18525  1 .4475926E+07   2540000E+02 -.3248E+07  .3381E+06   .9999291 -.0066147 -.0099001
T18526  1 .4512751E+07   2540000E+02  .1003E+07 -.2764E+06   .9997222  .0235607 -.0006147
T18527  1 .4503542E+07   2540000E+02  .1715E+07 -.1110E+07   .9995809  .0194286  .0214628
T18528  1 .4526744E+07   2540000E+02  .2194E+07  .9719E+06   .9995721  .0262648 -.0128762
T18529  1 .4507896E+07   2540000E+02 -.4467E+07 -.8034E+07   .9981608 -.0422197 -.0435040
T18530  1 .4541257E+07   2540000E+02 -.2061E+07 -.1003E+07   .9997769 -.0149726  .0148969
T18531  1 .4517042E+07   2540000E+02  .5336E+07 -.8863E+05   .9982910  .0573466 -.0112407
T18532  1 .4439035E+07   2540000E+02 -.1142E+08  .3329E+07   .9937588 -.1055384  .0361262
T18533  1 .4458321E+07   2540000E+02  .7376E+06  .5523E+07   .9991860  .0106197  .0389168
T18534  1 .4514529E+07   2540000E+02  .5065E+07 -.2532E+06   .9983762  .0569120 -.0024561
T18535  1 .4488067E+07   2540000E+02 -.7064E+06 -.3216E+07   .9994234 -.0278951 -.0193595
T18536  1 .4528241E+07   2540000E+02  .9661E+06 -.2104E+07   .9994265  .0061413 -.0333003
T18537  1 .4443467E+07   2540000E+02 -.5688E+07  .1908E+07   .9985770 -.0303542  .0438468
T18538  1 .4466882E+07   2540000E+02  .4654E+06 -.8210E+06   .9999413  .0095148 -.0051751
T18539  1 .4526050E+07   2540000E+02  .1042E+07  .2665E+07   .9987374  .0471548  .0173188
T18540  1 .4477823E+07   2540000E+02 -.4496E+07 -.2705E+07   .9990546 -.0427883 -.0076838
T18541  1 .4463354E+07   2540000E+02 -.7765E+07  .3184E+07   .9996383 -.0263064 -.0055951
T18542  1 .4417899E+07   2540000E+02  .1403E+08 -.1517E+07   .9972756  .0735430 -.0057202
T18543  1 .4431548E+07   2540000E+02  .4364E+07 -.1238E+06   .9983373  .0530695 -.0225000
T18544  1 .4453816E+07   2540000E+02 -.7562E+07 -.4946E+07   .9987602 -.0497392 -.0020397
T18545  1 .4531384E+07   2540000E+02 -.4529E+07  .6272E+07   .9974914 -.0458953  .0538931
T18546  1 .4484547E+07   2540000E+02  .1210E+08  .4049E+07   .9989391  .0380142 -.0259917
T18547  1 .4470182E+07   2540000E+02 -.1636E+07 -.7465E+07   .9979761 -.0124529 -.0623584
T18548  1 .4445113E+07   2540000E+02  .4405E+06  .3782E+07   .9987037  .0116771  .0495430
T18549  1 .4514174E+07   2540000E+02 -.3194E+07  .1082E+08   .9972173 -.0238447  .0706335
T18550  1 .4490965E+07   2540000E+02  .7892E+06  .7750E+06   .9995700 -.0124067  .0265672
T18551  1 .4499797E+07   2540000E+02  .7332E+07  .2686E+07   .9996063  .0136958 -.0244873
T18552  1 .4491201E+07   2540000E+02  .1075E+08 -.9996E+07   .9967200  .0394028 -.0706873
T18553  1 .4457953E+07   2540000E+02  .4889E+07 -.2767E+07   .9989945  .0240316 -.0378486
T18554  1 .4500968E+07   2540000E+02  .2504E+07 -.1347E+07   .9999860 -.0003880 -.0052688
T18555  1 .4513083E+07   2540000E+02 -.2513E+07  .6223E+07   .9989671 -.0181999  .0416362
T18556  1 .4538944E+07   2540000E+02 -.6127E+07  .1168E+08   .9976699 -.0440098  .0521335
T18557  1 .4545383E+07   2540000E+02  .5268E+07 -.3858E+07   .9989444  .0366442 -.0277001
T18558  1 .4529187E+07   2540000E+02 -.1446E+07  .6336E+06   .9996713 -.0247710 -.0066082
T18559  1 .4501701E+07   2540000E+02  .4971E+07 -.8760E+07   .9970861  .0369072 -.0667620
T18560  1 .4544126E+07   2540000E+02  .3290E+06  .1192E+06   .9998230 -.0185735  .0030030
T18561  1 .4438069E+07   2540000E+02  .7983E+06 -.7005E+07   .9917245  .0204274 -.1267485
T18562  1 .4421682E+07   2540000E+02 -.3163E+08  .1099E+07   .8792766 -.4710043  .0709060
T18563  1 .4506809E+07   2540000E+02 -.1940E+07  .2314E+07   .9995995  .0154085  .0237385
T18564  1 .4519113E+07   2540000E+02  .1233E+07  .1441E+07   .9987798  .0211798  .0446123
T18565  1 .4488745E+07   2540000E+02  .2253E+07 -.2618E+07   .9995031 -.0159688 -.0271781
T18566  1 .4509645E+07   2540000E+02  .6301E+07  .3792E+07   .9992249  .0191667  .0343827
T18567  1 .4515513E+07   2540000E+02 -.1214E+08 -.8536E+07   .9968445 -.0457572 -.0648646
T18568  1 .4461281E+07   2540000E+02 -.9035E+07 -.7042E+07   .9979507 -.0614963 -.0176832
T18569  1 .4512392E+07   2540000E+02  .1803E+07 -.3206E+07   .9990338  .0437597 -.0040683
T18570  1 .4498500E+07   2540000E+02  .5539E+07 -.1050E+08   .9969097  .0491385 -.0612901
T18571  1 .4458768E+07   2540000E+02  .1866E+07  .5326E+07   .9969519  .0213200  .0750493
T18572  1 .4420456E+07   2540000E+02  .3013E+07  .1519E+06   .9998452  .0030733 -.0173270
T18573  1 .4474417E+07   2540000E+02  .3500E+07 -.2481E+07   .9989638  .0376210 -.0256110
T18574  1 .4468018E+07   2540000E+02  .2746E+07 -.5384E+07   .9993393  .0180858 -.0315266
T18575  1 .4508560E+07   2540000E+02 -.4649E+07 -.6082E+06   .9986845 -.0512398 -.0019501
T18576  1 .4431547E+07   2540000E+02  .1762E+07 -.5018E+05   .9997770 -.0072203 -.0198473
T18577  1 .4525325E+07   2540000E+02  .2021E+07 -.2678E+07   .9996453  .0178512 -.0197619
T18578  1 .4477494E+07   2540000E+02  .1301E+07 -.4244E+07   .9994254  .0186723 -.0282871
T18579  1 .4492637E+07   2540000E+02 -.4733E+06 -.3113E+07   .9994751  .0047884 -.0320409
T18580  1 .4478745E+07   2540000E+02 -.3969E+07 -.9748E+07   .9958582 -.0556402 -.0719063
T18581  1 .4507374E+07   2540000E+02  .3657E+07  .3305E+07   .9995817  .0146279  .0249495
T18582  1 .4548650E+07   2540000E+02  .1138E+08 -.1533E+08   .9963414  .0792939 -.0318809
T18583  1 .4528721E+07   2540000E+02 -.3051E+07  .5933E+06   .9999462 -.0088683  .0053865
T18584  1 .4509907E+07   2540000E+02  .2725E+07 -.7300E+06   .9983984  .0377346 -.0421524
T18585  1 .4489180E+07   2540000E+02  .4385E+07 -.1343E+07   .9982063  .0597294  .0040766
T18586  1 .4516859E+07   2540000E+02  .4615E+07 -.3100E+07   .9997065  .0180958  .0161059
T18587  1 .4419258E+07   2540000E+02  .2204E+07 -.7765E+05   .9998367  .0149492 -.0101560
T18588  1 .4525019E+07   2540000E+02  .4856E+08  .1627E+07   .9513714  .3079126 -.0090760
T18589  1 .4509659E+07   2540000E+02  .4678E+07  .5158E+07   .9992727  .0353026  .0144140
T18590  1 .4511707E+07   2540000E+02  .7001E+07  .1011E+08   .9834590  .1486518  .1034946
T18591  1 .4442321E+07   2540000E+02 -.3595E+07  .5830E+07   .9993929 -.0219908  .0270222
T18592  1 .4483303E+07   2540000E+02  .3678E+07  .1798E+07   .9997290  .0202020 -.0115685
T18593  1 .4462786E+07   2540000E+02  .1410E+07 -.6136E+07   .9950320  .0498510 -.0861752
T18594  1 .4502949E+07   2540000E+02 -.3118E+06 -.3529E+07   .9995251 -.0031244 -.0306569
T18595  1 .4495132E+07   2540000E+02  .5346E+05 -.2077E+06   .9985228  .0542491 -.0030522
T18596  1 .4446839E+07   2540000E+02 -.1043E+08 -.3172E+07   .9906395 -.1363623  .0062257
T18597  1 .4454489E+07   2540000E+02 -.8987E+06 -.6384E+07   .9827261 -.1174390 -.1430297
T18598  1 .4437693E+07   2540000E+02 -.4303E+06 -.1523E+06   .9997482 -.0097250  .0202236
T18599  1 .4448936E+07   2540000E+02  .5628E+07 -.9735E+07   .9957147  .0207329 -.0901240
T18600  1 .4459832E+07   2540000E+02  .1120E+07  .1428E+07   .9997092 -.0050876  .0235730
T18601  1 .4484644E+07   2540000E+02 -.8631E+05 -.6819E+06   .9999815 -.0060751 -.0002631
T18602  1 .4452911E+07   2540000E+02 -.2826E+07  .1067E+06   .9996316 -.0249868  .0105986
T18603  1 .4561360E+07   2540000E+02 -.1174E+07 -.5901E+07   .9998543 -.0136887 -.0101952
T18604  1 .4468187E+07   2540000E+02 -.6819E+07 -.2786E+06   .9988592 -.0457044 -.0138356
T18605  1 .4470802E+07   2540000E+02 -.6674E+05  .9964E+07   .9982683  .0185126  .0558363
T18606  1 .4500706E+07   2540000E+02 -.1900E+07 -.2193E+07   .9998063  .0071065 -.0183549
T18607  1 .4479756E+07   2540000E+02  .5906E+07  .8640E+07   .9953619  .0780615  .0562241
T18608  1 .4539289E+07   2540000E+02 -.2277E+07 -.6259E+06   .9999212 -.0124664  .0014744
T18609  1 .4498561E+07   2540000E+02 -.8094E+07  .3674E+07   .9982845 -.0572080  .0124592
T18610  1 .4480900E+07   2540000E+02  .7581E+07 -.4367E+06   .9979980  .0624323  .0101082
T18611  1 .4443926E+07   2540000E+02 -.3111E+07 -.2379E+06   .9999030 -.0044160 -.0132126
T18612  1 .4440993E+07   2540000E+02  .3317E+07 -.4534E+07   .9990677  .0143177 -.0407280
T18613  1 .4454072E+07   2540000E+02  .3505E+06 -.1271E+08   .9945569  .0310314 -.0994664
T18614  1 .4486056E+07   2540000E+02  .4719E+07  .6731E+06   .9946934  .1001373  .0236117
T18615  1 .4547913E+07   2540000E+02 -.7951E+07 -.3838E+05   .9996996 -.0135779  .0204033
T18616  1 .4469047E+07   2540000E+02  .1098E+07  .7588E+07   .9990167 -.0424460 -.0128074
T18617  1 .4457627E+07   2540000E+02  .5925E+07 -.7562E+06   .9984671  .0454683 -.0315597
T18618  1 .4508715E+07   2540000E+02 -.2511E+05 -.2025E+06   .9995949 -.0132514 -.0251892
T18619  1 .4461238E+07   2540000E+02  .5034E+06 -.2258E+06   .9999467  .0094291 -.0042077
T18620  1 .4566094E+07   2540000E+02  .1397E+07  .5589E+05   .9999778  .0030837 -.0059137
T18621  1 .4506031E+07   2540000E+02  .2072E+07 -.3392E+07   .9995042  .0176480 -.0260752
T18622  1 .4445262E+07   2540000E+02 -.7588E+07  .2263E+08   .9762301 -.0705859  .2049207
T18623  1 .4512407E+07   2540000E+02 -.1984E+07  .2812E+07   .9998982  .0125418  .0068057
T18624  1 .4517414E+07   2540000E+02 -.3592E+07 -.2474E+07   .9985585 -.0530557 -.0081212
T18625  1 .4548227E+07   2540000E+02 -.5011E+06  .6445E+07   .9990415 -.0065194  .0432854
T18626  1 .4543467E+07   2540000E+02  .9353E+07  .3632E+07   .9992557  .0299604  .0243005
T18627  1 .4423159E+07   2540000E+02  .2444E+07  .8918E+07   .9970611 -.0068300  .0763054
T18628  1 .4466686E+07   2540000E+02  .7379E+07  .1221E+07   .9984320  .0511920  .0226496
T18629  1 .4492981E+07   2540000E+02  .4018E+07 -.1265E+07   .9987697  .0359307 -.0341758
T18630  1 .4463789E+07   2540000E+02 -.5129E+07 -.9300E+07   .9971720 -.0225702 -.0716843
T18631  1 .4483416E+07   2540000E+02 -.9877E+06 -.6063E+07   .9986336 -.0127115 -.0506879
T18632  1 .4513840E+07   2540000E+02  .5193E+07 -.2294E+07   .9966390  .0710684 -.0407436
T18633  1 .4504397E+07   2540000E+02 -.3729E+07  .6349E+07   .9999118 -.0067622  .0114320
T18634  1 .4452932E+07   2540000E+02 -.2275E+07  .2457E+07   .9998597 -.0093303 -.0139089
T18635  1 .4553122E+07   2540000E+02  .6877E+06 -.4742E+07   .9994061  .0222217 -.0263371
T18636  1 .4452177E+07   2540000E+02  .5557E+07 -.2721E+07   .9994469  .0291239 -.0160515
T18637  1 .4516277E+07   2540000E+02  .3546E+07  .1827E+07   .9993305  .0293907  .0217892
T18638  1 .4495706E+07   2540000E+02 -.3062E+07 -.3251E+07   .9991587 -.0352230 -.0210064
T18639  1 .4499629E+07   2540000E+02  .2376E+07 -.2129E+07   .9949802 -.0099058 -.0995803
T18640  1 .4498381E+07   2540000E+02  .1915E+07 -.2691E+08   .9887324  .0373732 -.1449536
T18641  1 .4497648E+07   2540000E+02  .2074E+07 -.1600E+07   .9995992  .0263554  .0103388
T18642  1 .4501431E+07   2540000E+02  .3623E+07 -.1676E+07   .9998648 -.0139265 -.0087380
T18643  1 .4480629E+07   2540000E+02 -.1769E+07  .7694E+07   .9983138  .0125628  .0566714
T18644  1 .4507444E+07   2540000E+02 -.3663E+07 -.1669E+07   .9997064 -.0231032 -.0073097
T18645  1 .4479768E+07   2540000E+02  .3346E+07  .1441E+07   .9985215  .0512626  .0180810
T18646  1 .4460102E+07   2540000E+02  .3682E+07 -.6670E+06   .9987210  .0453527  .0223476
T18647  1 .4472296E+07   2540000E+02 -.3609E+06  .4329E+07   .9972172 -.0571017  .0479290
T18648  1 .4459511E+07   2540000E+02 -.8729E+06 -.3937E+07   .9974209  .0414090 -.0586244
T18649  1 .4527008E+07   2540000E+02  .2890E+07  .5392E+07   .9992021 -.0102346  .0386056
T18650  1 .4546340E+07   2540000E+02  .5155E+06 -.6207E+07   .9995794 -.0099417 -.0272413
T18651  1 .4513526E+07   2540000E+02  .2078E+08 -.5531E+07   .9921090  .1152746 -.0493110
T18652  1 .4498710E+07   2540000E+02 -.6184E+07 -.2248E+06   .9980295 -.0598389 -.0188801
T18653  1 .4471809E+07   2540000E+02 -.2655E+07 -.3673E+07   .9994910 -.0317489 -.0031309
T18654  1 .4455518E+07   2540000E+02  .2187E+07  .3793E+07   .9994808  .0312489  .0078521
T18655  1 .4523174E+07   2540000E+02 -.2393E+07 -.4414E+07   .9994292 -.0326684 -.0086047
T18656  1 .4521751E+07   2540000E+02 -.4448E+07 -.1666E+07   .9999414 -.0106739 -.0017871
T18657  1 .4503387E+07   2540000E+02 -.5575E+07  .1584E+07   .9995192 -.0299391  .0080601
T18658  1 .4472286E+07   2540000E+02  .2175E+07 -.7468E+07   .9981076  .0328427 -.0519864
T18659  1 .4480419E+07   2540000E+02  .4255E+07 -.2495E+07   .9990056  .0445746 -.0009523
T18660  1 .4448884E+07   2540000E+02  .4335E+07 -.6986E+07   .9950302  .0197956 -.0975864
T18661  1 .4480146E+07   2540000E+02 -.5415E+07 -.1152E+08   .9890143 -.0828957 -.1223890
T18662  1 .4477880E+07   2540000E+02  .5768E+07 -.2341E+07   .9988114  .0432343 -.0225054
T18663  1 .4502739E+07   2540000E+02  .4861E+07  .4314E+07   .9978212  .0514955  .0412437
T18664  1 .4503910E+07   2540000E+02 -.5581E+05  .2525E+07   .9996352 -.0122471  .0240723
T18665  1 .4497346E+07   2540000E+02 -.3090E+07 -.5707E+07   .9999415 -.0106474 -.0018906
T18666  1 .4512714E+07   2540000E+02 -.6671E+07 -.1038E+07   .9961720 -.0820040 -.0302776
T18667  1 .4535448E+07   2540000E+02 -.9633E+06  .2317E+07   .9998385 -.0179491 -.0009129
T18668  1 .4506592E+07   2540000E+02  .8800E+07  .6738E+07   .9984035  .0230639  .0515616
T18669  1 .4496029E+07   2540000E+02 -.3486E+06 -.2717E+07   .9995330  .0159593 -.0260579
T18670  1 .4462139E+07   2540000E+02 -.1936E+07 -.4120E+07   .9987582  .0079643 -.0491786
T18671  1 .4514165E+07   2540000E+02 -.7651E+07  .2734E+07   .9946041 -.0726573  .0740509
T18672  1 .4531219E+07   2540000E+02 -.4630E+07  .5086E+07   .9996624 -.0002299  .0259803
T18673  1 .4468271E+07   2540000E+02 -.1962E+07 -.4402E+05   .9994467 -.0297230  .0149279
T18674  1 .4482273E+07   2540000E+02  .1259E+07 -.4283E+07   .9994265 -.0136746 -.0309788
T18675  1 .4491143E+07   2540000E+02 -.4672E+07  .5898E+06   .9993722 -.0330588  .0127426
T18676  1 .4466074E+07   2540000E+02  .9228E+06  .4166E+07   .9994753 -.0165042  .0278702
T18677  1 .4551310E+07   2540000E+02 -.2469E+07 -.7868E+07   .9995592 -.0167070 -.0245406
T18678  1 .4486190E+07   2540000E+02 -.4528E+07 -.5022E+07   .9973173 -.0113834 -.0723091
T18679  1 .4511084E+07   2540000E+02 -.4806E+07  .8216E+06   .9997233 -.0212097 -.0101756
T18680  1 .4465250E+07   2540000E+02 -.4856E+06 -.1014E+07   .9998840  .0148533  .0033802
T18681  1 .4445809E+07   2540000E+02  .2432E+07 -.5658E+06   .9996531  .0261308 -.0032820
T18682  1 .4461962E+07   2540000E+02  .5509E+07  .2183E+07   .9989074  .0388320  .0260003
T18683  1 .4450276E+07   2540000E+02  .2362E+07  .4312E+07   .9997490  .0207964  .0083328
T18684  1 .4551190E+07   2540000E+02 -.1986E+07  .3564E+07   .9979461 -.0490617  .0411885
T18685  1 .4444520E+07   2540000E+02  .7932E+06 -.2567E+07   .9997122  .0222872  .0088814
T18686  1 .4490094E+07   2540000E+02 -.1565E+07 -.2075E+07   .9999649  .0080376 -.0023532
T18687  1 .4479042E+07   2540000E+02 -.2514E+08  .1519E+08   .9909683 -.1127576  .0725775
T18688  1 .4486619E+07   2540000E+02  .1157E+07  .4386E+07   .9987493  .0039920  .0498378
T18689  1 .4511520E+07   2540000E+02 -.3331E+07  .6109E+06   .9990108 -.0442267 -.0046285
T18690  1 .4434553E+07   2540000E+02  .9645E+07  .1901E+07   .9964674  .0806797  .0233132
T18691  1 .4466999E+07   2540000E+02  .2652E+07 -.7513E+07   .9985138  .0027915 -.0544286
T18692  1 .4475267E+07   2540000E+02  .2065E+07 -.1361E+07   .9997768  .0206794  .0043263
T18693  1 .4425260E+07   2540000E+02  .4800E+07 -.1737E+07   .9999887  .0041014 -.0024194
T18694  1 .4463760E+07   2540000E+02  .1976E+07  .5129E+07   .9992786  .0231470  .0301074
T18695  1 .4471803E+07   2540000E+02  .1286E+07 -.1864E+07   .9992389 -.0148545 -.0360679
T18696  1 .4428283E+07   2540000E+02  .1156E+07  .2202E+07   .9998312  .0181720 -.0027113
T18697  1 .4530125E+07   2540000E+02 -.9557E+07  .4691E+07   .9897658 -.0799347  .1182123
T18698  1 .4481679E+07   2540000E+02 -.5456E+07 -.1898E+06   .9995519 -.0278322 -.0110151
T18699  1 .4461153E+07   2540000E+02  .7136E+07  .4533E+07   .9995475  .0249159  .0168526
T18700  1 .4473814E+07   2540000E+02 -.5448E+07 -.3647E+07   .9931217 -.0731760 -.0914032
T18701  1 .4503930E+07   2540000E+02  .4417E+07  .3516E+07   .9991470  .0299366  .0284437
T18702  1 .4514426E+07   2540000E+02 -.1703E+06 -.1472E+07   .9990012  .0087518 -.0438184
T18703  1 .4420316E+07   2540000E+02 -.1259E+07  .4852E+06   .9998088 -.0016322 -.0194861
T18704  1 .4515669E+07   2540000E+02 -.2977E+07 -.4465E+07   .9986516 -.0068350 -.0514615
T18705  1 .4485125E+07   2540000E+02 -.3012E+07  .2523E+07   .9989238  .0013974  .0463607
T18706  1 .4544111E+07   2540000E+02  .3346E+07  .1201E+07   .9996580  .0217768  .0144812
T18707  1 .4495866E+07   2540000E+02 -.9271E+06 -.2712E+07   .9999470 -.0097879  .0032015
T18708  1 .4534964E+07   2540000E+02 -.7812E+06  .3374E+06   .9999318 -.0116236 -.0011083
T18709  1 .4534708E+07   2540000E+02 -.2296E+07  .4305E+07   .9994622 -.0317131  .0083410
T18710  1 .4522586E+07   2540000E+02  .2318E+05 -.1350E+07   .9970412  .0542875  .0544214
T18711  1 .4481274E+07   2540000E+02 -.1529E+08 -.5316E+07   .9941129 -.1071968 -.0157613
T18712  1 .4428867E+07   2540000E+02  .7917E+07 -.1663E+07   .9983588  .0482212 -.0308928
T18713  1 .4425282E+07   2540000E+02  .1860E+07 -.4251E+07   .9996632  .0243330 -.0090174
T18714  1 .4493531E+07   2540000E+02  .4621E+07  .2380E+07   .9999412  .0054628  .0093711
T18715  1 .4504504E+07   2540000E+02  .4834E+06 -.7698E+06   .9996568 -.0081054 -.0249106
T18716  1 .4495659E+07   2540000E+02 -.2192E+08  .3594E+08   .9822541 -.1102773  .1517097
T18717  1 .4486314E+07   2540000E+02 -.6909E+07 -.6338E+07   .9945124 -.0663666 -.0808740
T18718  1 .4512740E+07   2540000E+02  .3638E+07  .5222E+07   .9996070  .0193565  .0202770
T18719  1 .4462202E+07   2540000E+02  .1956E+06 -.5582E+06   .9996396  .0194891 -.0184637
T18720  1 .4517267E+07   2540000E+02 -.6285E+07  .5238E+07   .9997738 -.0209033  .0039171
T18721  1 .4528005E+07   2540000E+02  .4402E+07  .2559E+07   .9999251  .0114856  .0042271
T18722  1 .4467497E+07   2540000E+02  .3726E+07 -.4802E+07   .9995241  .0215268 -.0220958
T18723  1 .4424820E+07   2540000E+02  .6199E+07  .9524E+06   .9980554  .0621045  .0053353
T18724  1 .4496866E+07   2540000E+02 -.1298E+07 -.1080E+08   .9950935 -.0261275 -.0954266
T18725  1 .4492908E+07   2540000E+02  .7185E+07  .1283E+08   .9970331  .0444384  .0628506
T18726  1 .4455620E+07   2540000E+02  .6970E+07 -.2990E+07   .9987674  .0475622 -.0141989
T18727  1 .4509949E+07   2540000E+02 -.4494E+06  .3828E+06   .9998325  .0016094  .0182327
T18728  1 .4464402E+07   2540000E+02  .7839E+06 -.5068E+07   .9992310  .0386141 -.0068121
T18729  1 .4502081E+07   2540000E+02  .2473E+06  .2591E+06   .9994019  .0295430  .0179719
T18730  1 .4455193E+07   2540000E+02 -.6127E+07 -.6832E+07   .9965775 -.0500309 -.0658049
T18731  1 .4527625E+07   2540000E+02  .3493E+07  .4666E+07   .9984628  .0430378  .0349240
T18732  1 .4501706E+07   2540000E+02  .5597E+07 -.5346E+07   .9976273  .0623736 -.0291423
T18733  1 .4559996E+07   2540000E+02 -.1393E+07 -.2999E+07   .9994860 -.0201419 -.0249419
T18734  1 .4465053E+07   2540000E+02  .4043E+06 -.2070E+07   .9988213 -.0484723  .0025191
T18735  1 .4464209E+07   2540000E+02  .2402E+07  .9712E+06   .9998026  .0198081  .0015550
T18736  1 .4527855E+07   2540000E+02 -.2676E+07  .4732E+07   .9992933 -.0066049  .0370046
T18737  1 .4468126E+07   2540000E+02  .6659E+07 -.3076E+07   .9987493  .0362756 -.0344093
T18738  1 .4459718E+07   2540000E+02 -.3614E+07  .8336E+07   .9843854 -.1758075 -.0087800
T18739  1 .4481041E+07   2540000E+02 -.8559E+06  .1014E+08   .9980463 -.0101885  .0616423
