============================== SRIM-2008.04 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(25 MeV) ==> Havar window( 2.53 um) =====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  231  1 .9946261E+07   2540002E-02 -.7608E+02 -.6348E+01   .9999972  .0019954  .0012887
T  232  1 .9946569E+07   2540105E-02 -.1645E+03  .3966E+01   .9999478 -.0101744  .0009188
T  233  1 .9946218E+07   2540028E-02 -.8554E+02 -.9304E+02   .9999310 -.0113268  .0031298
T  234  1 .9941030E+07   2540029E-02  .4129E+02 -.4439E+02   .9999573  .0092316  .0003177
T  235  1 .9959060E+07   2540227E-02  .1996E+03 -.3603E+02   .9998040  .0190716 -.0053129
T  236  1 .9951318E+07   2540005E-02  .3097E+02 -.9786E+02   .9999656  .0028638 -.0077815
T  237  1 .9933843E+07   2540112E-02  .6818E+02  .1361E+03   .9999119  .0016927  .0131635
T  238  1 .9956306E+07   2540067E-02 -.2615E+01  .3679E+02   .9999981  .0019075  .0004514
T  239  1 .9959135E+07   2540108E-02  .6457E+01  .6591E+02   .9999941  .0029436 -.0017685
T  240  1 .9953050E+07   2540203E-02 -.1319E+04  .1162E+04   .9957879 -.0679295  .0615789
T  241  1 .9951349E+07   2540250E-02 -.4445E+02 -.1936E+02   .9999802 -.0041938 -.0046963
T  242  1 .9949724E+07   2540196E-02 -.2790E+02 -.3107E+02   .9999921 -.0026758 -.0029232
T  243  1 .9949246E+07   2540205E-02 -.2365E+03  .5839E+02   .9997547 -.0219828  .0027195
T  244  1 .9930001E+07   2540063E-02  .1219E+02  .7011E+01   .9999911  .0014067 -.0039871
T  245  1 .9957018E+07   2540200E-02 -.3569E+02 -.1518E+02   .9999950 -.0025282 -.0019139
T  246  1 .9938617E+07   2540032E-02 -.3055E+02  .1821E+02   .9999949 -.0027662  .0016025
T  247  1 .9973843E+07   2540106E-02  .2592E+01  .5791E+02   .9999699 -.0004853  .0077491
T  248  1 .9944051E+07   2540102E-02  .3005E+02 -.4018E+02   .9999735  .0018554 -.0070339
T  249  1 .9957221E+07   2540236E-02  .5781E+02  .4003E+02   .9999589  .0070508  .0056920
T  250  1 .9930900E+07   2540037E-02 -.1188E+03 -.1509E+02   .9999628 -.0075698 -.0041360
T  251  1 .9950035E+07   2540199E-02 -.1150E+02  .1229E+02   .9999906 -.0042810  .0007558
T  252  1 .9962705E+07   2540126E-02 -.9348E+00  .2951E+02   .9999974  .0022693 -.0000064
T  253  1 .9958233E+07   2540178E-02 -.3862E+02  .5281E+02   .9999678 -.0028451  .0075079
T  254  1 .9950366E+07   2540043E-02  .5079E+00 -.3747E+02   .9999852 -.0009527 -.0053604
T  255  1 .9942000E+07   2540220E-02 -.5208E+02 -.5621E+02   .9999471  .0089024 -.0051441
T  256  1 .9953442E+07   2540072E-02 -.5422E+02  .3496E+03   .9997474 -.0068937  .0213930
T  257  1 .9963027E+07   2540111E-02 -.1162E+03 -.1816E+02   .9999319 -.0116688 -.0000101
T  258  1 .9949285E+07   2540112E-02 -.5171E+02 -.8080E+02   .9999691 -.0061386 -.0049070
T  259  1 .9956604E+07   2540260E-02 -.4169E+02  .4040E+02   .9999699 -.0048052  .0060959
T  260  1 .9973739E+07   2540040E-02  .2348E+02 -.8017E+02   .9999947  .0023403 -.0022470
T  261  1 .9945787E+07   2540255E-02 -.5261E+02  .3231E+02   .9999835 -.0006875  .0057025
T  262  1 .9952629E+07   2540066E-02 -.1010E+02 -.4566E+02   .9999397 -.0050342 -.0097614
T  263  1 .9953216E+07   2540112E-02  .6494E+02 -.4137E+02   .9999948 -.0000734 -.0032370
T  264  1 .9953664E+07   2540184E-02  .7805E+02 -.4994E+02   .9999825  .0039244 -.0044339
T  265  1 .9962345E+07   2540004E-02  .1908E+02 -.1193E+02   .9999866  .0019251 -.0048054
T  266  1 .9964910E+07   2540189E-02  .2640E+02  .1385E+02   .9999956  .0019675  .0022106
T  267  1 .9969015E+07   2540203E-02  .4806E+02  .4117E+01   .9999717  .0074981 -.0006345
T  268  1 .9950959E+07   2540206E-02  .9573E+02 -.1332E+03   .9998502  .0095310 -.0144443
T  269  1 .9957485E+07   2540261E-02  .3671E+02 -.4318E+02   .9999877  .0040919 -.0028062
T  270  1 .9963193E+07   2540246E-02  .5211E+02 -.8104E+01   .9999078  .0133456 -.0024930
T  271  1 .9943898E+07   2540041E-02  .9940E+02  .4656E+02   .9999524  .0097345 -.0007132
T  272  1 .9936782E+07   2540172E-02 -.1335E+03  .2777E+02   .9999489 -.0070825  .0072144
T  273  1 .9953644E+07   2540260E-02 -.4191E+02 -.5393E+02   .9999814 -.0056541 -.0023006
T  274  1 .9940723E+07   2540146E-02 -.1205E+01  .1037E+03   .9999836  .0016528  .0054890
T  275  1 .9972134E+07   2540017E-02 -.8616E+02  .6063E+02   .9999795 -.0059181  .0024464
T  276  1 .9964035E+07   2540210E-02 -.9047E+01 -.1511E+03   .9999088  .0008556 -.0134770
T  277  1 .9929762E+07   2540022E-02 -.2783E+02  .3567E+02   .9999999 -.0001205  .0004595
T  278  1 .9941075E+07   2540144E-02  .1411E+02  .1156E+03   .9999347  .0011918  .0113639
T  279  1 .9954957E+07   2540011E-02  .1386E+03 -.1041E+03   .9998549  .0130895 -.0108987
T  280  1 .9940367E+07   2540011E-02 -.4919E+02  .7835E+02   .9998016 -.0100049  .0172221
T  281  1 .9940702E+07   2540262E-02 -.6431E+01 -.7162E+02   .9999959  .0007887 -.0027686
T  282  1 .9936017E+07   2540216E-02 -.9842E+01  .8040E+02   .9999773 -.0022463 -.0063497
T  283  1 .9952555E+07   2540058E-02  .5106E+02 -.4486E+02   .9999705  .0056509 -.0051961
T  284  1 .9957094E+07   2540175E-02 -.1086E+03  .3132E+02   .9999661 -.0078491  .0024942
T  285  1 .9944149E+07   2540209E-02 -.5824E+02 -.1545E+00   .9999961 -.0027274 -.0005136
T  286  1 .9977929E+07   2540155E-02  .4663E+02  .1333E+02   .9999786  .0063189  .0016690
T  287  1 .9934466E+07   2540195E-02 -.3436E+02 -.1661E+02   .9999831 -.0056300 -.0014173
T  288  1 .9936864E+07   2540038E-02 -.1440E+03 -.1867E+02   .9998835 -.0152613 -.0002257
T  289  1 .9948262E+07   2540250E-02  .2877E+02 -.7813E+01   .9999766  .0056747 -.0038281
T  290  1 .9973580E+07   2540149E-02  .2287E+02 -.7853E+01   .9999892  .0044494  .0013690
T  291  1 .9929459E+07   2540172E-02  .4953E+02  .4575E+01   .9999884  .0047936  .0003637
T  292  1 .9961613E+07   2540134E-02  .1512E+03 -.1631E+03   .9999226  .0112965 -.0052230
T  293  1 .9959484E+07   2540245E-02  .2529E+02  .6158E+02   .9999828 -.0016490  .0056308
T  294  1 .9950741E+07   2540253E-02  .1087E+02  .8794E+01   .9999917  .0040754  .0002965
T  295  1 .9946617E+07   2540149E-02  .1587E+02 -.6381E+02   .9999606  .0056455 -.0068431
T  296  1 .9934588E+07   2540220E-02 -.3757E+02  .5827E+02   .9999274 -.0033082  .0115876
T  297  1 .9964327E+07   2540109E-02  .5323E+01 -.2460E+02   .9999658 -.0004540 -.0082533
T  298  1 .9953107E+07   2540088E-02 -.1334E+03  .1410E+02   .9999100 -.0129681  .0034243
T  299  1 .9966372E+07   2540060E-02  .7318E+02 -.1023E+03   .9998999  .0086239 -.0112146
T  300  1 .9953165E+07   2540264E-02  .2054E+02  .2955E+02   .9999975  .0022234  .0003214
T  301  1 .9938756E+07   2540035E-02  .3111E+02 -.6417E+01   .9999910  .0041952  .0006225
T  302  1 .9937635E+07   2540191E-02  .2059E+03 -.6043E+02   .9995115  .0299629 -.0088888
T  303  1 .9973420E+07   2540092E-02 -.4569E+02 -.5199E+01   .9999913 -.0041188 -.0006930
T  304  1 .9966056E+07   2540208E-02  .3885E+02  .1727E+02   .9999513 -.0025862 -.0095203
T  305  1 .9957498E+07   2540159E-02 -.2642E+02  .3763E+02   .9999789 -.0060970 -.0022618
T  306  1 .9946787E+07   2540215E-02  .1620E+02  .9959E+00   .9999990  .0009188 -.0010581
T  307  1 .9950840E+07   2540133E-02 -.1597E+02 -.8124E+02   .9999485 -.0028326 -.0097453
T  308  1 .9940068E+07   2540086E-02 -.9637E+02 -.1095E+03   .9999913 -.0035871  .0021456
T  309  1 .9941550E+07   2540026E-02  .3629E+01 -.4838E+01   .9999985  .0007697 -.0015497
T  310  1 .9947754E+07   2540207E-02  .3791E+02 -.1691E+02   .9999928  .0033764  .0017090
T  311  1 .9948546E+07   2540081E-02 -.8014E+01 -.1594E+00   .9999934 -.0023079 -.0027931
T  312  1 .9948886E+07   2540144E-02  .1404E+03  .1997E+03   .9998314  .0081549  .0164498
T  313  1 .9954358E+07   2540129E-02  .7675E+01 -.1025E+03   .9999102 -.0013656 -.0133293
T  314  1 .9960848E+07   2540158E-02  .2131E+02 -.3022E+02   .9999978 -.0019751  .0006710
T  315  1 .9955459E+07   2540081E-02  .2399E+02 -.1351E+03   .9999625  .0009747 -.0086033
T  316  1 .9951322E+07   2540138E-02 -.4114E+02 -.9762E+02   .9999382 -.0060643 -.0093208
T  317  1 .9979151E+07   2540020E-02  .5964E+02 -.9316E+02   .9999101  .0055739 -.0121924
T  318  1 .9963248E+07   2540258E-02  .1490E+03  .7445E+02   .9999496  .0090809  .0042818
T  319  1 .9970155E+07   2540242E-02 -.5446E+02 -.6200E+01   .9999955  .0013554 -.0026936
T  320  1 .9969904E+07   2540029E-02 -.1417E+02 -.1973E+02   .9999962 -.0021896 -.0016719
T  321  1 .9933119E+07   2540100E-02 -.1181E+02  .7717E+01   .9999909 -.0014189  .0040265
T  322  1 .9957485E+07   2540057E-02  .6343E+02 -.2582E+02   .9999639  .0075699 -.0038663
T  323  1 .9951626E+07   2540185E-02  .1464E+02 -.6831E+02   .9999712  .0022961 -.0072339
T  324  1 .9967922E+07   2540192E-02 -.9786E+02  .1347E+02   .9999699 -.0076552  .0012557
T  325  1 .9940956E+07   2540155E-02  .2950E+02 -.2976E+02   .9999249  .0014285 -.0121699
T  326  1 .9940078E+07   2540140E-02 -.2450E+02 -.2930E+02   .9999774  .0020680 -.0064031
T  327  1 .9958630E+07   2540105E-02 -.1560E+03 -.2641E+02   .9999906 -.0042992 -.0005605
T  328  1 .9958871E+07   2540139E-02  .4806E+02 -.1695E+02   .9999794  .0062534 -.0014592
T  329  1 .9965357E+07   2540145E-02  .2981E+02  .6053E+02   .9999961  .0028031 -.0001277
T  330  1 .9944057E+07   2540217E-02 -.5950E+02  .4140E+02   .9999362 -.0095205  .0060780
T  331  1 .9948308E+07   2540024E-02 -.1115E+03 -.8699E+01   .9999476 -.0102305  .0003582
T  332  1 .9950034E+07   2540046E-02  .2400E+02  .1324E+03   .9999425  .0106171 -.0015314
T  333  1 .9966854E+07   2540236E-02 -.1755E+02  .8683E+01   .9999961 -.0027613  .0004224
T  334  1 .9959707E+07   2540012E-02 -.9392E+02  .4471E+02   .9999874 -.0049867 -.0005582
T  335  1 .9979341E+07   2540068E-02  .1647E+02 -.1305E+02   .9999969  .0012077 -.0021834
T  336  1 .9934957E+07   2540216E-02 -.1221E+02 -.8705E+01   .9999937 -.0013831  .0032559
T  337  1 .9942541E+07   2540244E-02  .7554E+02  .8453E+01   .9999647  .0068304 -.0049009
T  338  1 .9948527E+07   2540241E-02 -.2499E+01  .5733E+01   .9999956 -.0001391 -.0029514
T  339  1 .9952291E+07   2540218E-02  .1202E+03 -.7469E-01   .9999715  .0069983  .0028206
T  340  1 .9950243E+07   2540098E-02 -.6174E+01 -.3454E+02   .9999973 -.0021935  .0007932
T  341  1 .9954273E+07   2540259E-02  .3378E+01  .2276E+01   .9999938 -.0027171 -.0022209
T  342  1 .9938939E+07   2540038E-02  .2375E+02 -.8541E+01   .9999961  .0027790 -.0000034
T  343  1 .9955991E+07   2540233E-02 -.3983E+02  .6044E+02   .9999909 -.0016432  .0039328
T  344  1 .9965075E+07   2540214E-02  .1891E+02  .7339E+01   .9999567 -.0013053 -.0092190
T  345  1 .9943392E+07   2540224E-02 -.3531E+02 -.4479E+01   .9999790 -.0024659 -.0059962
T  346  1 .9955204E+07   2540004E-02 -.2113E+02  .1680E+02   .9999965 -.0026355  .0003565
T  347  1 .9940321E+07   2540057E-02  .5638E+02 -.1030E+03   .9999637  .0073270 -.0043413
T  348  1 .9960345E+07   2540015E-02  .2249E+02  .3902E+02   .9999932  .0005579  .0036562
T  349  1 .9947556E+07   2540227E-02  .2640E+02 -.1208E+02   .9999964  .0026369  .0004527
T  350  1 .9958498E+07   2540191E-02  .1815E+02  .9644E+02   .9999907 -.0028268  .0032591
T  351  1 .9953577E+07   2540195E-02 -.2164E+02  .4268E+02   .9999979  .0011581  .0017021
T  352  1 .9957636E+07   2540109E-02  .1360E+02  .1434E+02   .9999994  .0002266  .0010443
T  353  1 .9966538E+07   2540065E-02  .2731E+03 -.8260E+02   .9997836  .0190685 -.0083198
T  354  1 .9960775E+07   2540112E-02  .5465E+02  .3000E+02   .9998590  .0152692  .0069951
T  355  1 .9947503E+07   2540181E-02 -.1223E+02  .6380E+02   .9999962 -.0014385  .0023544
T  356  1 .9961513E+07   2540104E-02 -.1788E+03 -.5958E+02   .9999058 -.0122041 -.0062844
T  357  1 .9948714E+07   2540042E-02  .8942E+02  .5307E+02   .9999958  .0029071  .0001417
T  358  1 .9933317E+07   2540143E-02 -.4535E+02  .9375E+01   .9999109 -.0083530  .0104107
T  359  1 .9963499E+07   2540002E-02  .1504E+02  .3406E+02   .9999931 -.0002761  .0037092
T  360  1 .9968850E+07   2540226E-02  .1194E+02  .3471E+02   .9999941 -.0032915  .0010259
T  361  1 .9964911E+07   2540210E-02  .6523E+02 -.3522E+02   .9999965  .0026183 -.0003998
T  362  1 .9952348E+07   2540222E-02 -.8144E+02  .7081E+02   .9999524 -.0089908  .0037985
T  363  1 .9951512E+07   2540107E-02 -.4622E+02 -.6006E+02   .9999988 -.0015452  .0001480
T  364  1 .9944790E+07   2540249E-02 -.7072E+02 -.2310E+02   .9999384 -.0095030 -.0057291
T  365  1 .9946472E+07   2540226E-02  .1441E+02  .8667E+00   .9999938  .0034797  .0005042
T  366  1 .9968344E+07   2540183E-02  .8901E+02 -.1221E+03   .9998989  .0080975 -.0116894
T  367  1 .9962037E+07   2540171E-02  .6909E+02 -.7890E+01   .9999966  .0025790  .0003763
T  368  1 .9954014E+07   2540069E-02 -.8641E+02 -.2080E+03   .9999332 -.0039886 -.0108512
T  369  1 .9953392E+07   2540162E-02 -.6076E+02  .4088E+02   .9999869 -.0043544  .0027082
T  370  1 .9935670E+07   2540005E-02  .3235E+02 -.6587E+00   .9999893  .0043118  .0016659
T  371  1 .9962743E+07   2540211E-02 -.7437E+02  .3703E+02   .9999893 -.0036864  .0027873
T  372  1 .9959029E+07   2540228E-02 -.6757E+02  .3991E+02   .9999929 -.0036608  .0009171
T  373  1 .9954471E+07   2540065E-02  .9118E+02  .5736E+02   .9999813  .0058356  .0018536
T  374  1 .9950211E+07   2540132E-02  .6360E+02  .5702E+02   .9999862  .0045443  .0026379
T  375  1 .9957305E+07   2540243E-02 -.4621E+02  .3688E+02   .9999611  .0016331  .0086730
T  376  1 .9942263E+07   2540220E-02 -.5644E+02  .2326E+02   .9999342 -.0093153 -.0066963
T  377  1 .9958330E+07   2540023E-02  .8786E+02 -.1621E+01   .9999412  .0102070  .0036629
T  378  1 .9963417E+07   2540228E-02  .1643E+02  .4991E+02   .9999848 -.0002381  .0055125
T  379  1 .9942603E+07   2540250E-02 -.2628E+02 -.1987E+02   .9999936 -.0020196  .0029370
T  380  1 .9961207E+07   2540090E-02  .4554E+02  .4909E+02   .9999708  .0019168  .0073963
T  381  1 .9955788E+07   2540210E-02  .1317E+02  .7696E+02   .9999805  .0000959  .0062516
T  382  1 .9941837E+07   2540170E-02 -.1059E+03  .9757E+02   .9999450 -.0069062  .0078877
T  383  1 .9945049E+07   2540076E-02 -.1610E+03 -.3541E+02   .9999442 -.0105492  .0005030
T  384  1 .9961889E+07   2540138E-02  .1274E+02  .6730E+02   .9999937  .0028524  .0020937
T  385  1 .9950066E+07   2540226E-02  .1296E+03 -.9035E+02   .9991283  .0365648 -.0201412
T  386  1 .9972279E+07   2540177E-02  .1245E+02 -.5574E+02   .9999892  .0008824 -.0045667
T  387  1 .9957057E+07   2540204E-02 -.6040E+02  .2951E+02   .9999935 -.0029784 -.0020424
T  388  1 .9950358E+07   2540191E-02 -.1385E+02 -.1493E+02   .9999787 -.0039322  .0052153
T  389  1 .9956071E+07   2540064E-02  .5675E+02 -.5956E+01   .9999924  .0031507 -.0023164
T  390  1 .9936255E+07   2540206E-02  .2642E+02  .3474E+01   .9999968  .0019068  .0016419
T  391  1 .9948608E+07   2540256E-02  .4285E+02  .7989E+01   .9999999  .0001821 -.0004162
T  392  1 .9935469E+07   2540211E-02  .6417E+01  .2773E+02   .9999936 -.0000183  .0035799
T  393  1 .9948254E+07   2540239E-02  .1079E+02 -.2552E+01   .9999990 -.0011500  .0008517
T  394  1 .9959405E+07   2540119E-02 -.1494E+02 -.1182E+02   .9999915 -.0031095 -.0027123
T  395  1 .9941458E+07   2540022E-02  .8895E+01 -.4604E+01   .9999932  .0029583 -.0021851
T  396  1 .9948428E+07   2540118E-02  .4242E+02 -.1942E+02   .9999534  .0073998 -.0061975
T  397  1 .9951236E+07   2540139E-02 -.6225E+02 -.3575E+02   .9999866 -.0041089 -.0031486
T  398  1 .9948977E+07   2540255E-02  .8125E+01 -.3332E+02   .9999964 -.0018355 -.0019332
T  399  1 .9935149E+07   2540077E-02  .4259E+02 -.8476E+02   .9999935  .0003377 -.0035950
T  400  1 .9958385E+07   2540073E-02 -.9882E+01  .3353E+01   .9999965 -.0005471  .0026068
T  401  1 .9946885E+07   2540199E-02 -.4099E+02 -.2955E+02   .9999561 -.0093249  .0009553
T  402  1 .9973738E+07   2540147E-02 -.4707E+02 -.1668E+03   .9993821 -.0052300 -.0347574
T  403  1 .9961449E+07   2540160E-02  .2463E+01 -.1622E+02   .9999988  .0015413  .0002567
T  404  1 .9943685E+07   2540258E-02 -.5299E+02 -.1190E+03   .9999676  .0003159 -.0080451
T  405  1 .9957830E+07   2540163E-02 -.5474E+01 -.4446E+01   .9999983 -.0011427  .0014791
T  406  1 .9933530E+07   2540245E-02  .5028E+02 -.2481E+03   .9998692  .0012649 -.0161231
T  407  1 .9937286E+07   2540190E-02  .7509E+02  .3413E+02   .9999914  .0041325  .0002568
T  408  1 .9944422E+07   2540202E-02  .1055E+02 -.7418E+02   .9999733  .0067998 -.0026703
T  409  1 .9949229E+07   2540002E-02  .2013E+02  .2598E+02   .9999943  .0028742 -.0017512
T  410  1 .9931546E+07   2540067E-02  .1777E+03  .3112E+02   .9999764  .0037106  .0057881
T  411  1 .9958342E+07   2540201E-02 -.8192E+02  .1297E+03   .9999570 -.0062457  .0068540
T  412  1 .9944384E+07   2540103E-02 -.3673E+02 -.1052E+02   .9999991 -.0013115 -.0000894
T  413  1 .9938387E+07   2540093E-02  .3897E+01 -.1024E+03   .9999625 -.0005795 -.0086381
T  414  1 .9966787E+07   2540250E-02 -.6108E+02 -.4532E+01   .9999671 -.0077229 -.0024652
T  415  1 .9969097E+07   2540215E-02  .6992E+02 -.3933E+02   .9998677  .0076212 -.0143722
T  416  1 .9958774E+07   2540171E-02 -.6316E+02  .3393E+02   .9999999 -.0000672 -.0004358
T  417  1 .9965888E+07   2540196E-02  .9573E+01  .4489E+02   .9999803  .0023929  .0057999
T  418  1 .9969597E+07   2540006E-02  .3441E+02 -.3326E+02   .9999920  .0001120 -.0039882
T  419  1 .9943898E+07   2540231E-02  .3586E+02  .2624E+02   .9999563  .0015613  .0092163
T  420  1 .9945997E+07   2540230E-02  .5333E+02 -.2239E+02   .9999938  .0029201 -.0019548
T  421  1 .9960200E+07   2540171E-02 -.9879E+01  .4935E+02   .9999865 -.0024178  .0045955
T  422  1 .9966093E+07   2540120E-02 -.1706E+02 -.8337E+01   .9999983  .0007677  .0016926
T  423  1 .9963078E+07   2540056E-02  .8582E+02 -.4839E+01   .9999881  .0035508  .0033584
T  424  1 .9945926E+07   2540241E-02 -.5199E+02  .7095E+02   .9999945 -.0024901  .0021821
T  425  1 .9959888E+07   2540153E-02  .1995E+02  .8528E+02   .9999519  .0021568  .0095663
T  426  1 .9935823E+07   2540109E-02 -.4453E+02  .1936E+02   .9999855 -.0046602  .0027098
T  427  1 .9944982E+07   2540055E-02  .7949E+02 -.6599E+02   .9999840  .0053385 -.0018650
T  428  1 .9963869E+07   2540010E-02  .3838E+02 -.3971E+01   .9999620  .0068517 -.0053880
T  429  1 .9951031E+07   2540188E-02  .9602E+02 -.3985E+02   .9999570  .0069768 -.0061138
T  430  1 .9955773E+07   2540216E-02 -.9464E+02  .4368E+03   .9996983 -.0050802  .0240297
T  431  1 .9949289E+07   2540185E-02 -.6795E+02  .1323E+02   .9999999 -.0001839  .0000310
T  432  1 .9937055E+07   2540204E-02 -.6128E+02  .2511E+02   .9999906 -.0028322 -.0032749
T  433  1 .9942823E+07   2540218E-02  .7268E-01  .2484E+02   .9999953  .0002362  .0030561
T  434  1 .9941947E+07   2540039E-02  .1008E+03  .1250E+03   .9997345  .0051563  .0224587
T  435  1 .9961377E+07   2540061E-02 -.2970E+02  .6440E+02   .9999956 -.0029746 -.0001280
T  436  1 .9953802E+07   2540043E-02  .8512E+02  .2931E+02   .9999646  .0076843  .0034177
T  437  1 .9950921E+07   2540082E-02  .7349E+03  .4143E+03   .9990917  .0347263  .0246943
T  438  1 .9958792E+07   2540240E-02  .2142E+02  .2133E+02   .9999882 -.0023430  .0042578
T  439  1 .9943322E+07   2540225E-02  .2979E+02  .2545E+02   .9999754  .0070050 -.0002933
T  440  1 .9956595E+07   2540214E-02 -.8557E+01  .7499E+01   .9999705  .0022694 -.0073367
T  441  1 .9952495E+07   2540209E-02 -.7538E+02  .1123E+02   .9999871 -.0049126  .0013143
T  442  1 .9953979E+07   2540193E-02  .1223E+02 -.4141E+02   .9999989  .0008703 -.0012122
T  443  1 .9937649E+07   2540195E-02  .2952E+02  .1795E+03   .9999278  .0026933  .0117072
T  444  1 .9942993E+07   2540096E-02 -.1134E+03  .5047E+02   .9999217 -.0116330  .0046118
T  445  1 .9964324E+07   2540182E-02  .5517E+02 -.3767E+02   .9999819  .0048241  .0036033
T  446  1 .9947265E+07   2540061E-02 -.4515E+02  .2454E+02   .9999385 -.0104587  .0036834
T  447  1 .9954737E+07   2540252E-02 -.8432E+01  .2158E+02   .9999422 -.0044519  .0097847
T  448  1 .9939486E+07   2540261E-02 -.8658E+02  .1007E+02   .9999747 -.0070246 -.0011424
T  449  1 .9960284E+07   2540226E-02 -.1924E+02  .6859E+01   .9999877 -.0046189  .0018153
T  450  1 .9947979E+07   2540194E-02 -.2246E+02 -.9953E+02   .9999999  .0005037 -.0001440
T  451  1 .9947846E+07   2540172E-02 -.6130E+02  .7624E+01   .9999978 -.0011021  .0017572
T  452  1 .9957011E+07   2540255E-02 -.1420E+02 -.3180E+02   .9999996 -.0007084  .0005341
T  453  1 .9958347E+07   2540059E-02 -.5485E+02 -.3033E+01   .9999529 -.0089913 -.0036667
T  454  1 .9948061E+07   2540019E-02 -.6550E+02 -.3940E+02   .9999835 -.0057379 -.0003081
T  455  1 .9940377E+07   2540154E-02 -.4603E+02 -.5826E+02   .9999685 -.0076271 -.0021882
T  456  1 .9936404E+07   2540241E-02  .4173E+02 -.5952E+02   .9999365  .0073995 -.0084959
T  457  1 .9944938E+07   2540228E-02 -.7365E+02 -.5408E+02   .9999594 -.0087527 -.0021606
T  458  1 .9946249E+07   2540148E-02 -.3813E+02 -.1122E+03   .9998516  .0029386 -.0169719
T  459  1 .9948176E+07   2540138E-02 -.5903E+01 -.5236E+02   .9999943 -.0022623 -.0025154
T  460  1 .9937875E+07   2540165E-02  .1015E+03 -.1952E+04   .9946460  .0040842 -.1032605
T  461  1 .9953024E+07   2540169E-02 -.6256E+02 -.5264E+02   .9999853  .0026645 -.0047292
T  462  1 .9946170E+07   2540252E-02 -.6853E+02  .8913E+02   .9999577 -.0043147  .0081168
T  463  1 .9946515E+07   2540213E-02 -.1197E+03 -.6360E+02   .9999768 -.0044413 -.0051552
T  464  1 .9933595E+07   2540064E-02  .6781E+02  .7169E+02   .9999609  .0067137  .0057569
T  465  1 .9958094E+07   2540245E-02  .1697E+03  .1308E+03   .9991786  .0309581  .0261474
T  466  1 .9947440E+07   2540262E-02  .1234E+02 -.1259E+03   .9999583  .0029367 -.0086464
T  467  1 .9941711E+07   2540252E-02 -.8985E+01 -.1320E+02   .9999997 -.0004783 -.0006434
T  468  1 .9964832E+07   2540197E-02  .5374E+02  .6617E+02   .9999522  .0058118  .0078639
T  469  1 .9967762E+07   2540106E-02  .4507E+02  .4596E+02   .9999848  .0028905  .0046923
T  470  1 .9970538E+07   2540042E-02  .9341E+01  .1597E+02   .9999986  .0002508  .0016287
T  471  1 .9944783E+07   2540261E-02 -.8160E+02 -.1658E+02   .9998220 -.0171308 -.0079062
T  472  1 .9956076E+07   2540181E-02  .1305E+02  .2651E+02   .9999925 -.0004489  .0038466
T  473  1 .9957866E+07   2540153E-02  .1045E+03  .9787E+01   .9999530  .0096527  .0009246
T  474  1 .9942082E+07   2540049E-02 -.4269E+02 -.1568E+03   .9999375 -.0058549 -.0095215
T  475  1 .9944710E+07   2540090E-02 -.7763E+02 -.1042E+03   .9999532 -.0045501 -.0085429
T  476  1 .9968565E+07   2540138E-02  .7417E+02 -.6548E+02   .9999881  .0033241 -.0035670
T  477  1 .9952511E+07   2540015E-02 -.1258E+02  .4006E+02   .9999816 -.0032431  .0051282
T  478  1 .9959692E+07   2540218E-02  .2673E+02 -.1181E+02   .9999999  .0001506 -.0002637
T  479  1 .9944643E+07   2540221E-02 -.1179E+02 -.3690E+02   .9999747  .0001863 -.0071077
T  480  1 .9959344E+07   2540196E-02 -.2311E+02 -.2162E+02   .9997888 -.0012263 -.0205148
T  481  1 .9957103E+07   2540075E-02 -.5672E+02  .1570E+02   .9999910 -.0041397 -.0009057
T  482  1 .9935121E+07   2540165E-02 -.6079E+02 -.1091E+03   .9999270 -.0020791 -.0119066
T  483  1 .9965126E+07   2540257E-02 -.6150E+02 -.1632E+02   .9999948 -.0028803 -.0014737
T  484  1 .9950886E+07   2540261E-02  .9658E+02  .1588E+02   .9999531  .0087841  .0040838
T  485  1 .9942261E+07   2540120E-02 -.1258E+03 -.1607E+03   .9999631 -.0050342 -.0069540
T  486  1 .9954332E+07   2540240E-02 -.7389E+02  .1134E+02   .9999722 -.0072830 -.0016025
T  487  1 .9935381E+07   2540096E-02 -.3732E+01 -.3409E+02   .9999167  .0019230 -.0127618
T  488  1 .9959374E+07   2540141E-02 -.9742E+02  .8213E+02   .9992603 -.0380642  .0054827
T  489  1 .9951370E+07   2540026E-02 -.2739E+02  .1817E+02   .9999902 -.0043226  .0009860
T  490  1 .9969490E+07   2540037E-02  .1945E+02 -.2193E+02   .9999512  .0027890 -.0094771
T  491  1 .9945951E+07   2540221E-02 -.1750E+03 -.1536E+02   .9999825  .0057410  .0014410
