============================== SRIM-2008.04 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(25 MeV) ==> Havar window( 2.53 um) =====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  255  1 .4938818E+07   2540261E-02 -.9716E+02  .1649E+03   .9999512 -.0042838  .0089025
T  256  1 .4915178E+07   2540088E-02  .5606E+02 -.8461E+01   .9999338  .0112428  .0024676
T  257  1 .4912940E+07   2540159E-02 -.3580E+02  .3987E+02   .9999048 -.0109669  .0083747
T  258  1 .4925792E+07   2540227E-02 -.6082E+03  .1311E+04   .9970523 -.0344226  .0685696
T  259  1 .4911040E+07   2540074E-02  .1352E+02 -.5435E+02   .9999826  .0020126 -.0055498
T  260  1 .4919815E+07   2540165E-02 -.2232E+02  .4594E+01   .9999945 -.0026673  .0019748
T  261  1 .4937883E+07   2540014E-02  .4893E+02  .1214E+02   .9999642  .0083679  .0012534
T  262  1 .4941586E+07   2540068E-02 -.5956E+02  .2714E+02   .9999567 -.0091740  .0015838
T  263  1 .4925303E+07   2540205E-02  .1453E+02  .1267E+02   .9999998  .0005519 -.0001820
T  264  1 .4906746E+07   2540003E-02  .4923E+02 -.3410E+02   .9999890  .0006730 -.0046437
T  265  1 .4928575E+07   2540196E-02  .2269E+03 -.1273E+03   .9998916  .0132298 -.0064683
T  266  1 .4918311E+07   2540262E-02  .6001E+02  .2144E+02   .9999518  .0089904  .0039468
T  267  1 .4921956E+07   2540218E-02  .1122E+03 -.9798E+02   .9999929  .0036364 -.0009663
T  268  1 .4936235E+07   2540123E-02  .1427E+03  .1557E+03   .9995774  .0099732  .0273056
T  269  1 .4916483E+07   2540165E-02  .1192E+02  .6961E+02   .9999478  .0040762  .0093702
T  270  1 .4912984E+07   2540069E-02  .5303E+02  .3133E+02   .9999041  .0121075  .0067234
T  271  1 .4922238E+07   2540008E-02 -.4565E+02  .1536E+02   .9999347  .0102649  .0050294
T  272  1 .4936121E+07   2540143E-02  .3799E+02 -.1860E+02   .9999784  .0053492  .0038113
T  273  1 .4920729E+07   2540057E-02 -.3503E+02  .8230E+02   .9998425 -.0059027  .0167361
T  274  1 .4939268E+07   2540203E-02  .3358E+01 -.4879E+02   .9999666  .0039512 -.0071509
T  275  1 .4938630E+07   2540188E-02  .3549E+01  .4710E+02   .9999229  .0075513  .0098564
T  276  1 .4946146E+07   2540260E-02  .3451E+02 -.1215E+02   .9999617  .0087125  .0007904
T  277  1 .4929008E+07   2540137E-02 -.1749E+02  .3525E+02   .9999467  .0016915 -.0101825
T  278  1 .4906791E+07   2540009E-02  .1165E+03 -.1383E+02   .9999873  .0045707 -.0021000
T  279  1 .4936100E+07   2540067E-02  .1031E+02 -.6158E+02   .9995668  .0132107 -.0262997
T  280  1 .4910684E+07   2540103E-02  .3724E+02 -.9977E+02   .9998907  .0094288 -.0113860
T  281  1 .4958693E+07   2540231E-02  .7552E+02  .4293E+02   .9999476  .0098874 -.0026534
T  282  1 .4913661E+07   2540166E-02  .4465E+02 -.6295E+02   .9998946  .0113993 -.0089944
T  283  1 .4913042E+07   2540067E-02  .1158E+03 -.1205E+03   .9996113  .0226910 -.0162004
T  284  1 .4930572E+07   2540227E-02  .1181E+03 -.4410E+02   .9998356  .0163463 -.0078455
T  285  1 .4922801E+07   2540198E-02 -.3664E+03  .6947E+03   .9983148 -.0293468  .0500639
T  286  1 .4918137E+07   2540143E-02 -.6376E+03  .1854E+03   .9990341 -.0439053  .0017841
T  287  1 .4941398E+07   2540174E-02  .9437E+02  .9108E+02   .9999584  .0041203  .0081341
T  288  1 .4922359E+07   2540070E-02  .1894E+03  .3707E+02   .9998672  .0162759  .0008091
T  289  1 .4906594E+07   2540199E-02 -.4360E+02  .1524E+03   .9998885 -.0023246  .0147505
T  290  1 .4897620E+07   2540065E-02 -.5773E+02 -.7931E+02   .9999784 -.0050988 -.0041539
T  291  1 .4901392E+07   2540226E-02  .1811E+02  .1038E+02   .9999842  .0042639  .0036583
T  292  1 .4934813E+07   2540092E-02  .7353E+02 -.2878E+02   .9998811  .0139289 -.0066109
T  293  1 .4939869E+07   2540237E-02 -.3136E+02 -.5082E+02   .9999574 -.0038880 -.0083694
T  294  1 .4930689E+07   2540169E-02  .9292E+02 -.1309E+03   .9998219  .0121831 -.0144121
T  295  1 .4913925E+07   2540049E-02  .2398E+03 -.2245E+03   .9996695  .0089394 -.0241036
T  296  1 .4925958E+07   2540136E-02 -.1626E+03 -.2746E+02   .9998373  .0027240 -.0178338
T  297  1 .4916163E+07   2540261E-02  .5665E+02  .7556E+02   .9997482  .0114150  .0193202
T  298  1 .4926481E+07   2540002E-02  .4588E+02  .3515E+02   .9999898  .0043683  .0011336
T  299  1 .4934235E+07   2540209E-02  .4495E+02 -.1012E+03   .9999503 -.0004223 -.0099629
T  300  1 .4934807E+07   2540128E-02 -.2778E+02  .1543E+02   .9999257 -.0110766  .0050889
T  301  1 .4917350E+07   2540253E-02  .2045E+03  .6100E+02   .9998155  .0164714  .0098828
T  302  1 .4931548E+07   2540053E-02  .1206E+03 -.6616E+02   .9999436  .0101430 -.0031582
T  303  1 .4919211E+07   2540105E-02 -.1368E+03 -.5968E+02   .9999526 -.0072550 -.0064899
T  304  1 .4911626E+07   2540256E-02 -.1388E+03  .1312E+03   .9999043 -.0110062  .0083840
T  305  1 .4917911E+07   2540172E-02 -.6380E+02  .1282E+03   .9992031 -.0156211  .0367312
T  306  1 .4920322E+07   2540130E-02 -.3261E+02 -.1988E+02   .9999168 -.0128220 -.0014208
T  307  1 .4943122E+07   2540207E-02  .4110E+01  .2126E+02   .9999990 -.0012645  .0006290
T  308  1 .4946328E+07   2540241E-02 -.7194E+01  .2227E+02   .9999730 -.0007560  .0073138
T  309  1 .4933704E+07   2540149E-02  .1843E+02  .2631E+02   .9999894  .0043263  .0016005
T  310  1 .4908752E+07   2540091E-02  .1844E+03 -.4399E+02   .9999189  .0120851  .0040201
T  311  1 .4909143E+07   2540160E-02  .5440E+02  .1857E+03   .9998580  .0130748  .0106340
T  312  1 .4920832E+07   2540257E-02  .1230E+03  .8246E+01   .9999085  .0131022  .0033533
T  313  1 .4930789E+07   2540228E-02 -.8816E+02 -.4332E+02   .9999430 -.0102645 -.0029247
T  314  1 .4897657E+07   2540231E-02 -.2324E+03  .2145E+03   .9990674 -.0257090  .0346891
T  315  1 .4927689E+07   2540220E-02  .6510E+02  .1063E+02   .9999579  .0090230  .0016432
T  316  1 .4936612E+07   2540145E-02 -.2298E+03  .2246E+03   .9996341 -.0198228  .0184022
T  317  1 .4925096E+07   2540252E-02  .1067E+03  .3115E+02   .9999029  .0138296  .0017240
T  318  1 .4903838E+07   2540035E-02  .1185E+03 -.9855E+01   .9997272  .0228055 -.0050517
T  319  1 .4931928E+07   2540071E-02  .5261E+02 -.7578E+02   .9999792  .0036071 -.0053461
T  320  1 .4941102E+07   2540248E-02  .2229E+03 -.7079E+02   .9997889  .0205365  .0006365
T  321  1 .4925237E+07   2540118E-02 -.4910E+03  .1944E+03   .9992764 -.0355304  .0135748
T  322  1 .4916295E+07   2540188E-02 -.4725E+02  .8663E+01   .9999319 -.0114585  .0022059
T  323  1 .4917773E+07   2540114E-02 -.2325E+02  .3046E+02   .9999501 -.0097743  .0020759
T  324  1 .4929446E+07   2540088E-02  .3599E+03  .1089E+03   .9986831  .0504662  .0092329
T  325  1 .4935007E+07   2540069E-02  .2750E+02  .5907E+02   .9999714  .0073873  .0016002
T  326  1 .4900658E+07   2540239E-02  .2327E+02  .1577E+02   .9999456  .0101319 -.0024839
T  327  1 .4926809E+07   2540220E-02  .2721E+02 -.3120E+02   .9999793  .0061705  .0018124
T  328  1 .4928215E+07   2540087E-02  .3027E+03 -.9770E+02   .9996198  .0147780 -.0232800
T  329  1 .4906944E+07   2540127E-02  .2523E+02 -.1411E+03   .9999541  .0026859 -.0091952
T  330  1 .4938565E+07   2540100E-02  .1081E+03  .7569E+02   .9999263  .0059182  .0106041
T  331  1 .4948938E+07   2540191E-02  .6491E+02  .1561E+03   .9997301  .0077449  .0219018
T  332  1 .4932149E+07   2540164E-02  .4476E+02 -.3246E+02   .9999663  .0040722 -.0071223
T  333  1 .4924658E+07   2540068E-02 -.1391E+03 -.2173E+03   .9998568 -.0033163 -.0165925
T  334  1 .4933156E+07   2540163E-02  .1409E+03  .8498E+02   .9998427  .0164017  .0067487
T  335  1 .4914527E+07   2540241E-02  .4805E+02 -.1151E+03   .9999392 -.0037102 -.0103809
T  336  1 .4910210E+07   2540247E-02  .4688E+02  .5332E+02   .9999797  .0058297  .0025600
T  337  1 .4934607E+07   2540193E-02  .1303E+03 -.1410E+03   .9998941  .0054125 -.0135110
T  338  1 .4922626E+07   2540052E-02 -.9987E+02 -.8177E+02   .9999168 -.0124180 -.0034939
T  339  1 .4907332E+07   2540031E-02  .2016E+03 -.1372E+03   .9998184  .0115566 -.0151517
T  340  1 .4919105E+07   2540104E-02  .6296E+02 -.1596E+02   .9999576  .0083800 -.0038262
T  341  1 .4923646E+07   2540264E-02 -.5354E+02  .9243E+02   .9999282 -.0114387 -.0035583
T  342  1 .4919525E+07   2540008E-02  .1255E+03 -.8082E+01   .9997880  .0197150 -.0059381
T  343  1 .4946419E+07   2540128E-02 -.1206E+03 -.1470E+03   .9993336 -.0288490 -.0223606
T  344  1 .4931043E+07   2540161E-02 -.9233E+02  .1496E+02   .9991959 -.0338708 -.0214556
T  345  1 .4922148E+07   2540100E-02 -.1677E+02 -.4360E+02   .9999901 -.0041347  .0016471
T  346  1 .4925667E+07   2540146E-02  .4890E+02  .3398E+02   .9999398  .0106851  .0024927
T  347  1 .4906068E+07   2540018E-02  .8177E+02 -.1418E+03   .9997976  .0188006 -.0071556
T  348  1 .4926932E+07   2540163E-02 -.1175E+02 -.1712E+03   .9998250  .0014881 -.0186462
T  349  1 .4920793E+07   2540117E-02 -.1219E+03  .1591E+03   .9998661 -.0067905  .0148879
T  350  1 .4921665E+07   2540227E-02  .2335E+02  .6243E+02   .9999767  .0066145 -.0016853
T  351  1 .4898449E+07   2540240E-02 -.7027E+02 -.2186E+02   .9998446 -.0175999 -.0010262
T  352  1 .4912083E+07   2540060E-02 -.8920E+01 -.5407E+02   .9999971 -.0024143  .0002149
T  353  1 .4928140E+07   2540227E-02 -.4631E+02  .6715E+02   .9999461 -.0026531  .0100372
T  354  1 .4934542E+07   2540134E-02 -.3115E+02  .5904E+01   .9998242 -.0187505  .0002066
T  355  1 .4914026E+07   2540152E-02 -.4227E+02  .2528E+02   .9999438  .0030235  .0101601
T  356  1 .4918911E+07   2540223E-02 -.4747E+02 -.1121E+03   .9999911 -.0003119 -.0042010
T  357  1 .4932027E+07   2540236E-02 -.1470E+03  .2313E+03   .9997188 -.0096221  .0216723
T  358  1 .4941579E+07   2540023E-02  .1628E+02 -.2260E+02   .9999574  .0046448 -.0079748
T  359  1 .4925678E+07   2540124E-02 -.1358E+02  .3689E+02   .9999736 -.0028195  .0067031
T  360  1 .4916061E+07   2540035E-02 -.4499E+02  .8862E+02   .9999786  .0064957  .0007120
T  361  1 .4918702E+07   2540211E-02 -.1770E+01  .1126E+02   .9999921 -.0039804 -.0002280
T  362  1 .4910544E+07   2540040E-02 -.3322E+02 -.5665E+02   .9999205 -.0060396 -.0110668
T  363  1 .4914190E+07   2540177E-02 -.1374E+02  .1804E+03   .9999821  .0044661  .0039834
T  364  1 .4941942E+07   2540110E-02  .8504E+01  .3508E+02   .9999780  .0014604  .0064638
T  365  1 .4931564E+07   2540080E-02 -.6522E+02  .1168E+02   .9999133 -.0117522  .0059466
T  366  1 .4924996E+07   2540128E-02  .1020E+03  .1998E+02   .9999638  .0079971 -.0028890
T  367  1 .4937495E+07   2540206E-02 -.2936E+03  .3335E+03   .9996652 -.0144685  .0214518
T  368  1 .4916690E+07   2540021E-02 -.5354E+02  .1074E+03   .9999408 -.0018408  .0107257
T  369  1 .4927373E+07   2540048E-02 -.7970E+02 -.2549E+03   .9999262 -.0086136 -.0085668
T  370  1 .4938817E+07   2540235E-02  .2893E+01 -.8509E+02   .9999615  .0080289  .0035430
T  371  1 .4916358E+07   2540194E-02  .2639E+03  .7729E+00   .9997584  .0199131  .0093050
T  372  1 .4939786E+07   2540219E-02 -.1973E+03 -.1922E+03   .9997885 -.0129587 -.0159721
T  373  1 .4910625E+07   2540070E-02 -.2001E+03 -.4410E+02   .9999782 -.0057141 -.0033036
T  374  1 .4935371E+07   2540108E-02  .1231E+02  .2625E+02   .9999963 -.0014229  .0023231
T  375  1 .4909358E+07   2540193E-02 -.2871E+02 -.4310E+02   .9999177 -.0106828 -.0071071
T  376  1 .4920821E+07   2540201E-02 -.1548E+03 -.3650E+03   .9995912 -.0189566 -.0214017
T  377  1 .4930621E+07   2540150E-02  .1096E+03  .1681E+03   .9995846  .0159022  .0240344
T  378  1 .4906244E+07   2540257E-02 -.1092E+03  .2597E+02   .9996210 -.0268497  .0060868
T  379  1 .4934953E+07   2540099E-02  .6498E+01 -.8567E+01   .9999453  .0084665 -.0061469
T  380  1 .4925527E+07   2540052E-02 -.8557E+01 -.3404E+02   .9999685  .0023623 -.0075754
T  381  1 .4924217E+07   2540190E-02  .1453E+03 -.1166E+03   .9999791 -.0035164 -.0054213
T  382  1 .4902168E+07   2540004E-02 -.8494E+02  .4248E+02   .9999659 -.0079528 -.0022328
T  383  1 .4909950E+07   2540224E-02 -.2613E+02  .4960E+01   .9999355 -.0099480  .0054834
T  384  1 .4904289E+07   2540219E-02 -.9631E+01 -.1547E+03   .9999482  .0042120 -.0092655
T  385  1 .4929805E+07   2540060E-02 -.4709E+02 -.4737E+02   .9999613  .0031481 -.0082130
T  386  1 .4914305E+07   2540206E-02 -.2545E+01  .4191E+02   .9999977  .0020893  .0004719
T  387  1 .4912304E+07   2540027E-02 -.7944E+02  .1780E+02   .9999795 -.0038902  .0050920
T  388  1 .4931935E+07   2540001E-02  .1110E+03  .2215E+03   .9991248  .0240188  .0342441
T  389  1 .4936685E+07   2540214E-02 -.2005E+02  .4200E+02   .9999206 -.0040234  .0119440
T  390  1 .4928709E+07   2540190E-02 -.3724E+02 -.2300E+02   .9999009 -.0140450 -.0009693
T  391  1 .4895896E+07   2540168E-02 -.5824E+02  .1100E+03   .9999668  .0080958 -.0009516
T  392  1 .4904526E+07   2540248E-02  .2252E+02  .7876E+01   .9999980  .0019771 -.0004167
T  393  1 .4906467E+07   2540256E-02 -.2936E+02  .1031E+03   .9998997 -.0057859  .0129276
T  394  1 .4918860E+07   2540228E-02  .1675E+02 -.4307E+02   .9999953 -.0027843 -.0013031
T  395  1 .4911636E+07   2540177E-02  .2487E+03 -.3355E+03   .9621684  .1690171 -.2136942
T  396  1 .4941700E+07   2540239E-02  .2262E+01 -.2610E+02   .9999788  .0024454 -.0060401
T  397  1 .4926106E+07   2540014E-02 -.5551E+02  .1621E+03   .9998166 -.0062304  .0181092
T  398  1 .4916052E+07   2540243E-02  .9233E+01  .5215E+02   .9999061  .0031616  .0133315
T  399  1 .4935755E+07   2540183E-02  .2885E+02 -.2191E+01   .9999615  .0084194  .0024867
T  400  1 .4909973E+07   2540123E-02 -.5395E+02 -.5906E+02   .9997685  .0152015 -.0152286
T  401  1 .4922720E+07   2540238E-02 -.1993E+02  .7888E+02   .9999799 -.0002978  .0063338
T  402  1 .4930580E+07   2540105E-02  .1892E+03 -.1123E+03   .9997793  .0186902 -.0095981
T  403  1 .4926112E+07   2540247E-02 -.2364E+02  .5004E+01   .9999685 -.0078282  .0013194
T  404  1 .4945325E+07   2540204E-02 -.2441E+02  .8015E+01   .9999891 -.0023352 -.0040460
T  405  1 .4903069E+07   2540136E-02  .2496E+02 -.1006E+03   .9999979 -.0001112  .0020286
T  406  1 .4916742E+07   2540210E-02 -.1555E+03 -.5683E+03   .9984200 -.0181376 -.0531836
T  407  1 .4913414E+07   2540100E-02  .4883E+02 -.1858E+02   .9999764 -.0004183 -.0068643
T  408  1 .4925270E+07   2540217E-02  .3054E+02 -.4765E+02   .9999237  .0051102 -.0112474
T  409  1 .4922421E+07   2540100E-02  .6991E+01 -.2403E+02   .9999906  .0038847 -.0019066
T  410  1 .4921195E+07   2540253E-02  .7048E+02 -.4614E+02   .9998925  .0125821 -.0075325
T  411  1 .4938987E+07   2540204E-02 -.6946E+02 -.1164E+02   .9999094 -.0133292 -.0018911
T  412  1 .4913416E+07   2540255E-02 -.1735E+04  .5899E+03   .9640869 -.2431151  .1069178
T  413  1 .4912719E+07   2540119E-02 -.3927E+03  .2130E+03   .9996452 -.0224044  .0144079
T  414  1 .4921265E+07   2540176E-02  .6094E+02  .1819E+03   .9998364  .0013764  .0180351
T  415  1 .4916172E+07   2540091E-02 -.9765E+02  .1258E+03   .9997222 -.0162992  .0170277
T  416  1 .4936047E+07   2540189E-02 -.7322E+02 -.2997E+02   .9999772 -.0063816  .0021868
T  417  1 .4936131E+07   2540155E-02 -.8424E+02 -.9381E+02   .9998097 -.0144357 -.0131191
T  418  1 .4929376E+07   2540209E-02  .1490E+03 -.6669E+02   .9998043  .0157514 -.0119689
T  419  1 .4908770E+07   2540159E-02 -.1182E+02  .6174E+02   .9998607 -.0053973  .0157939
T  420  1 .4923769E+07   2540241E-02  .5951E+02  .1821E+02   .9999303  .0113951  .0030817
T  421  1 .4938127E+07   2540234E-02  .6618E+01 -.7542E+02   .9999779  .0019166 -.0063660
T  422  1 .4931748E+07   2540213E-02 -.5860E+02  .6110E+02   .9999468 -.0009141  .0102724
T  423  1 .4901847E+07   2540070E-02 -.1670E+02 -.2679E+02   .9999970  .0019575  .0014426
T  424  1 .4941804E+07   2540031E-02 -.5919E+02 -.5399E+02   .9999532 -.0096693  .0002278
T  425  1 .4925533E+07   2540101E-02  .1935E+03 -.1075E+03   .9995577  .0213979 -.0206530
T  426  1 .4904899E+07   2540236E-02  .4658E+01  .3172E+02   .9999897  .0016005  .0042562
T  427  1 .4917435E+07   2540125E-02  .7679E+02  .1157E+02   .9999804  .0060522  .0016223
T  428  1 .4906167E+07   2540255E-02 -.7222E+02 -.1652E+02   .9994778 -.0320813 -.0038650
T  429  1 .4934061E+07   2540020E-02 -.1155E+03 -.1007E+02   .9998876 -.0145105  .0037858
T  430  1 .4909671E+07   2540168E-02 -.5248E+02 -.2228E+02   .9998586 -.0090324 -.0141854
T  431  1 .4913189E+07   2540255E-02  .6738E+02 -.2910E+02   .9999714  .0066392  .0036236
T  432  1 .4905008E+07   2540005E-02 -.1292E+03  .1788E+02   .9998793 -.0152128  .0031413
T  433  1 .4921020E+07   2540177E-02  .4076E+02 -.4307E+02   .9998826  .0088278 -.0125230
T  434  1 .4903947E+07   2540053E-02  .1332E+03 -.1654E+03   .9996925  .0204973 -.0139528
T  435  1 .4916197E+07   2540017E-02  .2229E+03 -.8036E+03   .9940490  .0215292 -.1067850
T  436  1 .4928734E+07   2540139E-02  .4049E+01 -.9965E+02   .9998681 -.0001852 -.0162409
T  437  1 .4903934E+07   2540146E-02 -.3047E+02 -.3504E+01   .9999845  .0020364  .0051905
T  438  1 .4919914E+07   2540037E-02 -.6475E+02 -.2139E+03   .9999149 -.0078239 -.0104389
T  439  1 .4929306E+07   2540069E-02  .1543E+02  .9807E+01   .9999886  .0047805  .0001672
T  440  1 .4913414E+07   2540239E-02 -.1860E+03  .1808E+02   .9999412 -.0069696 -.0083101
T  441  1 .4931490E+07   2540131E-02  .2512E+03  .1064E+02   .9997938  .0197989  .0045162
T  442  1 .4920596E+07   2540182E-02  .1018E+03 -.6687E+02   .9999038  .0093398 -.0102513
T  443  1 .4927491E+07   2540029E-02  .2969E+02  .3860E+02   .9999824 -.0002854 -.0059187
T  444  1 .4919284E+07   2540089E-02 -.4865E+02  .7391E+02   .9997489 -.0183345  .0128797
T  445  1 .4936614E+07   2540255E-02 -.1331E+02 -.8332E+01   .9999177 -.0127936  .0009382
T  446  1 .4917032E+07   2540158E-02 -.5924E+02  .5386E+02   .9999540 -.0077931  .0055928
T  447  1 .4935653E+07   2540195E-02 -.2996E+02  .1987E+02   .9999693 -.0069072  .0036880
T  448  1 .4911957E+07   2540171E-02  .8849E+02 -.2111E+02   .9999456  .0100028  .0029489
T  449  1 .4916212E+07   2540150E-02  .1052E+02  .9646E+02   .9998648 -.0117761  .0114768
T  450  1 .4907325E+07   2540127E-02  .1263E+02  .2994E+02   .9999905 -.0041784 -.0012553
T  451  1 .4939572E+07   2540091E-02  .6151E+02 -.6296E+01   .9998911  .0100613 -.0107952
T  452  1 .4934841E+07   2540253E-02 -.3376E+01  .4335E+02   .9999766 -.0024902  .0063720
T  453  1 .4906616E+07   2540204E-02  .5725E+01  .2598E+02   .9999622 -.0081642 -.0029800
T  454  1 .4902121E+07   2540075E-02  .1234E+03 -.1262E+02   .9997712  .0159874  .0142077
T  455  1 .4919682E+07   2540025E-02 -.2454E+02 -.8834E+02   .9998174 -.0009545 -.0190837
T  456  1 .4933880E+07   2540251E-02 -.4752E+02  .7359E+02   .9999883 -.0045504  .0016656
T  457  1 .4938899E+07   2540205E-02  .6476E+01  .2174E+02   .9999846  .0004815  .0055260
T  458  1 .4910135E+07   2540175E-02 -.2803E+02 -.1722E+03   .9989615 -.0075666 -.0449290
T  459  1 .4922026E+07   2540207E-02 -.4343E+02  .4642E+03   .9994362  .0040929  .0333249
T  460  1 .4916617E+07   2540096E-02  .2312E+01  .4806E+02   .9999786  .0005756  .0065121
T  461  1 .4918681E+07   2540124E-02  .4587E+03  .6486E+03   .9983576  .0342240  .0459447
T  462  1 .4922422E+07   2540005E-02  .5935E+01  .5171E+02   .9999641  .0084737  .0002495
T  463  1 .4919887E+07   2540146E-02  .9198E+01 -.5400E+02   .9999815  .0036889 -.0048372
T  464  1 .4934435E+07   2540107E-02 -.4219E+02 -.1486E+02   .9999890 -.0032277 -.0033998
T  465  1 .4911262E+07   2540262E-02 -.8098E+01  .7720E+02   .9999773  .0011911  .0066334
T  466  1 .4907350E+07   2540243E-02  .5974E+02  .1795E+02   .9999994 -.0008287 -.0006478
T  467  1 .4934906E+07   2540154E-02 -.1420E+03  .3904E+03   .9997564 -.0052303  .0214445
T  468  1 .4935407E+07   2540233E-02 -.2359E+03  .1632E+03   .9992655 -.0335590  .0185026
T  469  1 .4926494E+07   2540206E-02 -.5310E+02 -.5136E+02   .9999619 -.0081184 -.0032001
T  470  1 .4915663E+07   2540110E-02 -.2987E+02 -.3497E+02   .9999842 -.0043291 -.0035827
T  471  1 .4910177E+07   2540258E-02  .9684E+00  .1337E+02   .9999717 -.0064327  .0038905
T  472  1 .4937738E+07   2540032E-02 -.1787E+02  .9148E+02   .9999204 -.0103603  .0071961
T  473  1 .4923657E+07   2540144E-02 -.1725E+03  .1251E+03   .9997771 -.0188861 -.0094420
T  474  1 .4919122E+07   2540008E-02 -.2183E+02 -.8766E+02   .9999760 -.0065047 -.0023787
T  475  1 .4918188E+07   2540072E-02 -.1616E+02 -.1707E+03   .9999399 -.0040628 -.0101789
T  476  1 .4912359E+07   2540181E-02 -.1464E+03 -.6178E+02   .9997865 -.0206103 -.0014990
T  477  1 .4914507E+07   2540239E-02  .1933E+03  .7340E+02   .9999448  .0094542  .0045861
T  478  1 .4934644E+07   2540163E-02 -.7647E+02 -.1163E+02   .9999178 -.0127514 -.0013350
T  479  1 .4918840E+07   2540222E-02 -.1399E+02 -.1385E+03   .9999673  .0020815 -.0078194
T  480  1 .4924893E+07   2540071E-02  .1225E+03 -.9690E+02   .9999157  .0076389 -.0105036
T  481  1 .4918417E+07   2540260E-02  .1768E+03  .1288E+02   .9997994  .0193482  .0051789
T  482  1 .4921421E+07   2540126E-02  .7615E+02  .2701E+02   .9999071  .0065708  .0119425
T  483  1 .4908020E+07   2540208E-02 -.1663E+02  .2405E+02   .9999792 -.0026370  .0058875
T  484  1 .4925032E+07   2540089E-02 -.5578E+02 -.2416E+02   .9999587 -.0089018 -.0018078
T  485  1 .4934549E+07   2540003E-02  .6792E+01 -.6771E+02   .9964869  .0287492 -.0786595
T  486  1 .4915189E+07   2540109E-02 -.1111E+03 -.4273E+02   .9999818  .0031707 -.0051336
T  487  1 .4926192E+07   2540174E-02  .4634E+02 -.9711E+02   .9998668  .0134668 -.0092263
T  488  1 .4907820E+07   2540008E-02  .3728E+02 -.9231E+02   .9998457  .0174640 -.0018790
T  489  1 .4935638E+07   2540198E-02 -.4346E+02  .8331E+02   .9997941 -.0110348  .0170271
T  490  1 .4924729E+07   2540076E-02 -.3401E+02  .1381E+02   .9999976  .0002311 -.0021995
T  491  1 .4931386E+07   2540003E-02  .1795E+03  .4278E+02   .9995239  .0292691  .0097575
T  492  1 .4921041E+07   2540132E-02 -.2982E+02 -.1015E+03   .9999207 -.0093733 -.0084125
T  493  1 .4934534E+07   2540196E-02 -.1172E+02  .2428E+02   .9999905  .0024516  .0035998
T  494  1 .4912157E+07   2540144E-02 -.4071E+02 -.1278E+02   .9997745 -.0210304 -.0029592
