============================== SRIM-2008.04 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(25 MeV) ==> Havar window( 2.53 um) =====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 6195  2 .2477069E+08   2540020E-02 -.2504E+01 -.9425E+01   .9999983 -.0012521  .0013618
T 6196  2 .2480083E+08   2540236E-02  .2617E+02  .2791E+02   .9999933  .0027375  .0024448
T 6197  2 .2478780E+08   2540219E-02  .1401E+01  .5058E+02   .9999534 -.0052600  .0080935
T 6198  2 .2479033E+08   2540237E-02  .1511E+02 -.2637E+02   .9999906  .0005288 -.0042955
T 6199  2 .2478655E+08   2540134E-02 -.9654E+02  .4708E+02   .9999592 -.0058832  .0068528
T 6200  2 .2476607E+08   2540150E-02  .2150E+03  .4493E+02   .9998582  .0168071 -.0010038
T 6201  2 .2474898E+08   2540112E-02 -.1091E+02  .1198E+03   .9996983  .0002745  .0245623
T 6202  2 .2474557E+08   2540139E-02  .3218E+02  .5351E+02   .9999954  .0027865  .0011704
T 6203  2 .2477691E+08   2540040E-02 -.3686E+02 -.1488E+02   .9999974 -.0019911  .0010917
T 6204  2 .2475243E+08   2540002E-02 -.6456E+02  .4602E+02   .9999849 -.0052493  .0016234
T 6205  2 .2481751E+08   2540224E-02 -.1384E+02  .1654E+03   .9999386 -.0033798  .0105515
T 6206  2 .2482131E+08   2540240E-02 -.8116E+01  .4978E+02   .9999935 -.0035893  .0002868
T 6207  2 .2478778E+08   2540073E-02 -.1175E+01  .2818E+02   .9999940  .0024751 -.0024189
T 6208  2 .2474709E+08   2540173E-02  .6799E+01  .3247E+02   .9999945  .0002289  .0033144
T 6209  2 .2480307E+08   2540068E-02 -.2188E+02  .4558E+02   .9999863  .0004406  .0052175
T 6210  2 .2480233E+08   2540016E-02  .6353E+02  .1135E+03   .9999275 -.0039431  .0113742
T 6211  2 .2479409E+08   2540111E-02  .2460E+02 -.7210E+01   .9999958  .0016783  .0023535
T 6212  2 .2473984E+08   2540200E-02  .5690E+02 -.8577E+01   .9999873  .0044424 -.0023984
T 6213  2 .2478030E+08   2540247E-02  .1463E+01  .3017E+02   .9999897  .0015483  .0042713
T 6214  2 .2476588E+08   2540022E-02  .2103E+02 -.1571E+02   .9999973  .0021754 -.0008732
T 6215  2 .2481209E+08   2540100E-02  .6224E+02  .1573E+02   .9999634  .0077365 -.0036585
T 6216  2 .2481213E+08   2540202E-02 -.1794E+03 -.1712E+03   .9999238 -.0076356 -.0097009
T 6217  2 .2478649E+08   2540081E-02  .4454E+02  .1562E+02   .9999046  .0136354  .0021946
T 6218  2 .2478077E+08   2540154E-02 -.3850E+02 -.2890E+02   .9999931 -.0014596 -.0034091
T 6219  2 .2477262E+08   2540190E-02  .1441E+02 -.3745E+02   .9999878  .0034104 -.0035595
T 6220  2 .2475686E+08   2540188E-02 -.2882E+02  .6886E+02   .9999973 -.0023126  .0003122
T 6221  2 .2481017E+08   2540228E-02  .4300E+02  .2057E+02   .9999901  .0043397  .0010149
T 6222  2 .2475721E+08   2540227E-02 -.1055E+02  .5600E+02   .9999754 -.0002806  .0070047
T 6223  2 .2474153E+08   2540256E-02 -.5097E+02  .2356E+02   .9999958 -.0016228  .0024105
T 6224  2 .2477929E+08   2540192E-02 -.3768E+02  .5339E+02   .9999948 -.0009570  .0030847
T 6225  2 .2480578E+08   2540261E-02  .1722E+01  .3389E+02   .9999954 -.0001199  .0030188
T 6226  2 .2476886E+08   2540052E-02  .4467E+02 -.4362E+02   .9999859  .0007905 -.0052494
T 6227  2 .2479616E+08   2540117E-02  .3940E+02 -.2711E+01   .9999839  .0055223 -.0012751
T 6228  2 .2472291E+08   2540047E-02 -.6075E+02 -.2794E+02   .9999552 -.0073530  .0059586
T 6229  2 .2471590E+08   2540132E-02  .4318E+02 -.2698E+02   .9999624  .0083760  .0022521
T 6230  2 .2477328E+08   2540173E-02  .5256E+02 -.6997E+02   .9999922 -.0000410 -.0039376
T 6231  2 .2478609E+08   2540210E-02  .4240E+02  .6274E+02   .9999845  .0020627  .0051712
T 6232  2 .2476904E+08   2540061E-02 -.2724E+03 -.1065E+03   .9997690 -.0193532 -.0093538
T 6233  2 .2481858E+08   2540194E-02 -.7361E+01 -.2711E+02   .9999503  .0086236 -.0050116
T 6234  2 .2480790E+08   2540065E-02  .7741E+02 -.5980E+02   .9999510  .0091850 -.0036918
T 6235  2 .2477676E+08   2540169E-02 -.1876E+02  .1233E+02   .9999953  .0012982 -.0027802
T 6236  2 .2479049E+08   2540258E-02 -.1227E+03  .3416E+02   .9999206 -.0116854  .0047133
T 6237  2 .2477377E+08   2540249E-02  .1027E+03  .4988E+01   .9999773  .0067380  .0001949
T 6238  2 .2475070E+08   2540081E-02  .2741E+02  .1461E+03   .9998572  .0047519  .0162166
T 6239  2 .2476440E+08   2540149E-02 -.1250E+02 -.2101E+02   .9999947  .0029386 -.0013770
T 6240  2 .2475740E+08   2540169E-02 -.9141E+02 -.1069E+02   .9999793 -.0061731 -.0017927
T 6241  2 .2478814E+08   2540109E-02 -.5267E+01  .7339E+02   .9999951 -.0026444  .0017028
T 6242  2 .2478888E+08   2540041E-02  .3743E+02  .5777E+02   .9999143  .0115546  .0061544
T 6243  2 .2480672E+08   2540009E-02 -.4972E+02 -.2616E+02   .9996358 -.0266746  .0041024
T 6244  2 .2479136E+08   2540086E-02 -.5705E-01  .4203E+01   .9999723 -.0072537  .0016426
T 6245  2 .2475803E+08   2540193E-02 -.1149E+02 -.3736E+01   .9999933 -.0011419  .0034738
T 6246  2 .2475016E+08   2540240E-02  .3091E+01  .2100E+02   .9999940  .0019363 -.0028637
T 6247  2 .2482685E+08   2540048E-02  .7096E+02 -.6910E+02   .9999536  .0033627 -.0090302
T 6248  2 .2478771E+08   2540231E-02 -.2844E+02  .1079E+02   .9999929 -.0037555 -.0000971
T 6249  2 .2478824E+08   2540066E-02 -.4017E+02 -.1995E+02   .9999752 -.0070376 -.0003387
T 6250  2 .2480033E+08   2540115E-02  .1705E+02  .1044E+02   .9999987  .0011881  .0011247
T 6251  2 .2479557E+08   2540038E-02  .3985E+02 -.1169E+03   .9999205  .0026975 -.0123184
T 6252  2 .2477044E+08   2540171E-02 -.3907E+02 -.5222E+02   .9999816 -.0032218 -.0051454
T 6253  2 .2476869E+08   2540097E-02 -.5674E+02  .3990E+02   .9999776 -.0058595  .0032432
T 6254  2 .2476706E+08   2540067E-02 -.1097E+02  .7898E+02   .9996940  .0006441  .0247269
T 6255  2 .2476630E+08   2540251E-02 -.4843E+02  .1659E+02   .9999823 -.0040625  .0043384
T 6256  2 .2478925E+08   2540236E-02 -.2100E+02 -.4934E+02   .9999936 -.0027404 -.0023087
T 6257  2 .2482109E+08   2540065E-02 -.1038E+02  .1755E+02   .9999939 -.0026144 -.0023200
T 6258  2 .2482619E+08   2540114E-02  .6722E+01  .2338E+02   .9999967  .0024713 -.0007698
T 6259  2 .2475833E+08   2540002E-02  .4115E+02 -.3203E+01   .9999989  .0014411 -.0002908
T 6260  2 .2474491E+08   2540144E-02  .8004E+02 -.9790E+02   .9999747  .0029741 -.0064578
T 6261  2 .2481817E+08   2540209E-02  .2848E+02  .4296E+02   .9999800 -.0000602  .0063318
T 6262  2 .2481928E+08   2540168E-02 -.1255E+01  .3566E+02   .9999882  .0036834  .0031617
T 6263  2 .2478028E+08   2540154E-02  .6829E+01  .1893E+01   .9999951  .0010872  .0029239
T 6264  2 .2478996E+08   2540258E-02 -.6532E+01  .7713E+01   .9998937 -.0102316  .0103925
T 6265  2 .2478225E+08   2540182E-02 -.2962E+02 -.8016E+02   .9999835 -.0035007 -.0045653
T 6266  2 .2482741E+08   2540184E-02 -.2872E+02  .5652E+02   .9999894 -.0045437 -.0007014
T 6267  2 .2473390E+08   2540134E-02 -.4853E+02 -.7804E+02   .9999619 -.0073784 -.0046748
T 6268  2 .2477316E+08   2540207E-02  .8359E+02  .1291E+02   .9999633  .0084826 -.0011844
T 6269  2 .2474449E+08   2540243E-02 -.3570E+02  .1846E+02   .9999917 -.0037382 -.0016465
T 6270  2 .2472876E+08   2540050E-02 -.3599E+01  .4966E+02   .9999682 -.0022227  .0076560
T 6271  2 .2473816E+08   2540186E-02  .2707E+02 -.1155E+02   .9999967  .0019503 -.0016971
T 6272  2 .2478325E+08   2540185E-02 -.3863E+02  .7422E+01   .9999660 -.0050844  .0064908
T 6273  2 .2475123E+08   2540019E-02 -.1222E+03 -.1342E+03   .9998236 -.0128400 -.0137051
T 6274  2 .2479948E+08   2540086E-02  .1123E+02 -.4550E+02   .9999935 -.0005382 -.0035624
T 6275  2 .2476019E+08   2540032E-02 -.3424E+02 -.5515E+01   .9999991  .0006155  .0012331
T 6276  2 .2475580E+08   2540177E-02 -.3471E+03 -.1286E+03   .9997828 -.0196341 -.0069824
T 6277  2 .2478091E+08   2540186E-02 -.2811E+02  .1927E+01   .9999844 -.0055896  .0002122
T 6278  2 .2474883E+08   2540079E-02  .2357E+02  .3181E+01   .9999955 -.0000282 -.0029992
T 6279  2 .2480424E+08   2540136E-02 -.3886E+02  .5230E+01   .9999987 -.0012533 -.0010249
T 6280  2 .2476764E+08   2540229E-02 -.6511E+02  .4437E+02   .9999790 -.0060405 -.0023384
T 6281  2 .2478810E+08   2540261E-02  .4351E+02 -.1046E+02   .9999709  .0068128 -.0034439
T 6282  2 .2479523E+08   2540077E-02  .1491E+03  .6316E+02   .9998154  .0081939  .0173761
T 6283  2 .2473323E+08   2540238E-02  .3775E+01 -.1226E+02   .9999909  .0040070 -.0014731
T 6284  2 .2481592E+08   2540088E-02  .3636E+02  .1505E+03   .9999694  .0037432  .0068621
T 6285  2 .2474047E+08   2540251E-02  .2391E+01  .5164E+02   .9999777  .0008354  .0066246
T 6286  2 .2477700E+08   2540114E-02  .1096E+03  .2963E+02   .9999691  .0077724  .0012043
T 6287  2 .2480604E+08   2540037E-02 -.1266E+02  .4070E+02   .9999894 -.0016670  .0042937
T 6288  2 .2472682E+08   2540153E-02  .1557E+02  .1432E+02   .9999951 -.0007887  .0030412
T 6289  2 .2482917E+08   2540228E-02 -.3601E+02 -.1172E+03   .9999693 -.0002083 -.0078267
T 6290  2 .2482214E+08   2540240E-02  .9520E+02 -.3715E+03   .9998627  .0012196 -.0165250
T 6291  2 .2478928E+08   2540177E-02 -.7773E+01 -.4311E+02   .9999966 -.0026127  .0001903
T 6292  2 .2476463E+08   2540238E-02 -.8298E+01  .4018E+02   .9999972 -.0002603  .0023362
T 6293  2 .2473854E+08   2540193E-02  .1789E+02  .5285E+01   .9999990 -.0002539 -.0014101
T 6294  2 .2477189E+08   2540136E-02 -.6482E+01 -.1134E+02   .9999624 -.0044586  .0074337
T 6295  2 .2479638E+08   2540252E-02  .5579E+01 -.2387E+02   .9999969  .0016676 -.0018646
T 6296  2 .2477784E+08   2540240E-02 -.7977E+00  .3630E+02   .9999338  .0115039 -.0003529
T 6297  2 .2481200E+08   2540176E-02 -.1499E+02 -.2011E+01   .9999984 -.0017589  .0000977
T 6298  2 .2479838E+08   2540003E-02 -.9726E+02 -.1241E+03   .9999050 -.0124897 -.0058306
T 6299  2 .2479734E+08   2540027E-02 -.5096E+01 -.5749E+02   .9999780 -.0065037  .0012768
T 6300  2 .2476739E+08   2540158E-02 -.1086E+03 -.5240E+01   .9999776 -.0060696 -.0028143
T 6301  2 .2475902E+08   2540252E-02 -.2320E+02 -.3452E+02   .9999998 -.0005543 -.0002633
T 6302  2 .2479166E+08   2540080E-02  .1706E+01 -.4872E+02   .9999973 -.0005240 -.0022826
T 6303  2 .2479431E+08   2540093E-02  .1238E+02 -.2394E+02   .9999758 -.0050540 -.0047771
T 6304  2 .2481019E+08   2540218E-02  .3041E+01 -.1200E+02   .9999996  .0002120 -.0008631
T 6305  2 .2476051E+08   2540128E-02  .5065E+02 -.1737E+02   .9999837  .0045971 -.0033978
T 6306  2 .2481419E+08   2540251E-02  .1449E+02  .6001E+02   .9999906  .0002421  .0043330
T 6307  2 .2473272E+08   2540095E-02 -.3112E+02  .8465E+01   .9999990 -.0013451  .0003586
T 6308  2 .2477557E+08   2540154E-02  .1093E+03  .9154E+01   .9999751  .0069951 -.0008810
T 6309  2 .2478565E+08   2540192E-02  .1048E+03  .5429E+02   .9999853  .0029244  .0045624
T 6310  2 .2479685E+08   2540003E-02 -.1044E+02 -.3043E+02   .9999875 -.0032903 -.0037725
T 6311  2 .2477398E+08   2540058E-02 -.3123E+02 -.5989E+01   .9999984 -.0013119 -.0011888
T 6312  2 .2480986E+08   2540096E-02 -.4600E+02  .3532E+02   .9999909 -.0020791  .0037148
T 6313  2 .2476842E+08   2540150E-02 -.4843E+01  .2995E+02   .9999986 -.0008828  .0014284
T 6314  2 .2478497E+08   2540234E-02  .1421E+02  .3325E+02   .9999867 -.0017703  .0048449
T 6315  2 .2480271E+08   2540211E-02 -.2264E+03 -.5058E+03   .9988083 -.0156833 -.0462177
T 6316  2 .2478149E+08   2540229E-02 -.9513E+01 -.1191E+02   .9999777  .0008022  .0066280
T 6317  2 .2475450E+08   2540245E-02 -.5632E+01 -.1005E+03   .9999247 -.0101648 -.0068730
T 6318  2 .2481994E+08   2540026E-02  .4883E+03 -.3972E+02   .9996982  .0245521 -.0008415
T 6319  2 .2477667E+08   2540261E-02 -.2429E+02  .2903E+02   .9999992 -.0009224  .0008758
T 6320  2 .2478329E+08   2540055E-02 -.2641E+02 -.1233E+03   .9999595 -.0028869 -.0085271
T 6321  2 .2478168E+08   2540202E-02 -.8641E+02  .5383E+02   .9999740 -.0059297  .0040972
T 6322  2 .2475897E+08   2540233E-02  .6272E+01 -.2941E+02   .9999887  .0002459 -.0047546
T 6323  2 .2479104E+08   2540163E-02  .1036E+02 -.9562E+01   .9999899  .0043258  .0012276
T 6324  2 .2478097E+08   2540001E-02  .1641E+01  .1205E+02   .9999996 -.0009132 -.0000841
T 6325  2 .2478297E+08   2540235E-02  .1544E+02 -.1840E+02   .9999910  .0003804 -.0042161
T 6326  2 .2474110E+08   2540211E-02  .7525E+02 -.2147E+02   .9999817  .0057347  .0019275
T 6327  2 .2477545E+08   2540240E-02  .1939E+02 -.7701E+02   .9999648  .0025076 -.0080065
T 6328  2 .2479176E+08   2540197E-02  .4476E+02  .2923E+02   .9999952  .0010788  .0029098
T 6329  2 .2478952E+08   2540065E-02 -.3060E+02 -.2428E+02   .9999839 -.0009685 -.0055852
T 6330  2 .2476245E+08   2540207E-02 -.4543E+02 -.1079E+02   .9999949 -.0002567  .0031977
T 6331  2 .2475388E+08   2540232E-02  .1863E+01  .1029E+03   .9995303 -.0094651  .0291479
T 6332  2 .2479031E+08   2540246E-02  .5353E+02 -.1038E+02   .9999936  .0033554 -.0012651
T 6333  2 .2477568E+08   2540209E-02 -.1229E+03 -.6583E+02   .9999599 -.0060907 -.0065715
T 6334  2 .2472095E+08   2540209E-02 -.2375E+03 -.2148E+02   .9998817 -.0153828 -.0000228
T 6335  2 .2477620E+08   2540255E-02  .4121E+01 -.1715E+02   .9999977  .0001652 -.0021186
T 6336  2 .2479262E+08   2540009E-02  .2771E+02 -.4420E+02   .9999747  .0015825 -.0069405
T 6337  2 .2481749E+08   2540138E-02 -.4310E+02  .4668E+01   .9999946  .0017295 -.0027777
T 6338  2 .2476716E+08   2540039E-02  .2106E+02  .4427E+02   .9999925  .0022359  .0031481
T 6339  2 .2480758E+08   2540062E-02  .4118E+02  .2289E+02   .9999943  .0021092  .0026306
T 6340  2 .2475697E+08   2540101E-02 -.3067E+02 -.4906E+02   .9999942 -.0023704 -.0024562
T 6341  2 .2477741E+08   2540141E-02  .6287E+02 -.8857E+02   .9999812  .0051026 -.0033929
T 6342  2 .2478305E+08   2540141E-02 -.6845E+02 -.4379E+02   .9999278 -.0089999 -.0079565
T 6343  2 .2480050E+08   2540138E-02 -.1904E+02 -.1299E+02   .9999893  .0044586  .0012245
T 6344  2 .2482047E+08   2540256E-02 -.7324E+02  .8998E+02   .9998510 -.0071792  .0156982
T 6345  2 .2471941E+08   2540214E-02 -.3292E+02 -.8151E+01   .9999995 -.0010135 -.0001755
T 6346  2 .2476267E+08   2540052E-02 -.3837E+02 -.5978E+02   .9999770  .0016035 -.0065832
T 6347  2 .2477612E+08   2540068E-02  .1062E+02 -.2504E+02   .9999999  .0001573  .0002833
T 6348  2 .2480201E+08   2540092E-02 -.3367E+02 -.8419E+01   .9999927 -.0027983 -.0025989
T 6349  2 .2478448E+08   2540212E-02 -.9322E+01  .1623E+02   .9999537 -.0046393  .0084351
T 6350  2 .2483425E+08   2540222E-02  .2622E+02  .7356E+01   .9999832  .0056061  .0014567
T 6351  2 .2478175E+08   2540142E-02  .3028E+02 -.6988E+01   .9999832 -.0055725 -.0015650
T 6352  2 .2479142E+08   2540221E-02 -.2015E+03 -.2902E+02   .9999194 -.0126700 -.0008721
T 6353  2 .2480627E+08   2540235E-02  .2543E+01  .4303E+02   .9999896 -.0011831  .0044089
T 6354  2 .2480101E+08   2540264E-02 -.1572E+02 -.4121E+02   .9999768 -.0065431  .0019002
T 6355  2 .2475614E+08   2540089E-02 -.4373E+01 -.5553E+02   .9999807 -.0046561  .0041186
T 6356  2 .2476216E+08   2540063E-02 -.7251E+02  .3254E+02   .9999484 -.0101559  .0002747
T 6357  2 .2473990E+08   2540249E-02 -.5261E+01  .5397E+02   .9999963  .0012604  .0024007
T 6358  2 .2479199E+08   2540248E-02  .3913E+02 -.4400E+00   .9999982  .0018172 -.0006162
T 6359  2 .2478997E+08   2540204E-02 -.2940E+01 -.9050E+02   .9999767  .0008614 -.0067750
T 6360  2 .2480445E+08   2540042E-02 -.3522E+01  .1067E+02   .9999996  .0008964 -.0002718
T 6361  2 .2479682E+08   2540227E-02  .4478E+01 -.2094E+02   .9999998  .0006626 -.0001184
T 6362  2 .2476201E+08   2540154E-02 -.8392E+02  .3909E+03   .9997153 -.0066919  .0229019
T 6363  2 .2478046E+08   2540229E-02  .6267E+02  .1481E+02   .9999999 -.0004778  .0002469
T 6364  2 .2478237E+08   2540003E-02 -.5247E+02  .3526E+02   .9999431 -.0093127  .0052041
T 6365  2 .2478359E+08   2540250E-02  .1510E+02  .9014E+02   .9999857  .0023366  .0048037
T 6366  2 .2471680E+08   2540192E-02 -.3992E+02  .2137E+01   .9999851 -.0052232  .0015992
T 6367  2 .2476221E+08   2540108E-02 -.4303E+00 -.3441E+02   .9999977 -.0010539 -.0018781
T 6368  2 .2481175E+08   2540238E-02  .2361E+02  .8052E+02   .9999906 -.0010033  .0042109
T 6369  2 .2476810E+08   2540248E-02  .3072E+02 -.4514E+02   .9999726 -.0010809 -.0073196
T 6370  2 .2476980E+08   2540213E-02  .5519E+02 -.7074E+02   .9999869  .0024577 -.0044841
T 6371  2 .2476648E+08   2540222E-02  .1568E+02 -.1069E+02   .9999979  .0013192 -.0015533
T 6372  2 .2475420E+08   2540125E-02 -.1669E+02  .6369E+02   .9999841 -.0020014  .0052764
T 6373  2 .2480528E+08   2540209E-02  .1512E+03 -.2559E+02   .9999782  .0064416  .0014767
T 6374  2 .2474406E+08   2540028E-02  .4703E+02 -.1737E+02   .9999906  .0035670  .0024464
T 6375  2 .2476209E+08   2540129E-02  .1254E+03  .5349E+02   .9999890  .0045771  .0010627
T 6376  2 .2474814E+08   2540183E-02  .2511E+02  .7224E+01   .9999908  .0042686 -.0003560
T 6377  2 .2478031E+08   2540124E-02 -.9084E+01 -.5909E+02   .9999881 -.0009189 -.0047888
T 6378  2 .2479357E+08   2540014E-02  .1526E+02 -.1269E+01   .9999997  .0001201  .0007441
T 6379  2 .2481845E+08   2540168E-02  .6155E+02  .6654E+01   .9999285 -.0063292  .0101468
T 6380  2 .2478410E+08   2540028E-02  .9365E+01  .9533E+01   .9999969 -.0024913  .0000062
T 6381  2 .2480301E+08   2540095E-02  .2672E+03  .5541E+01   .9985175  .0544282 -.0005356
T 6382  2 .2475330E+08   2540174E-02  .5197E+01 -.3245E+02   .9999823 -.0036648 -.0046792
T 6383  2 .2474340E+08   2540260E-02 -.8941E+01 -.3204E+02   .9999872 -.0032496 -.0038666
T 6384  2 .2478525E+08   2540146E-02 -.7319E+02 -.4964E+02   .9999752 -.0070480 -.0000287
T 6385  2 .2474731E+08   2540157E-02  .1021E+02  .3884E+02   .9999664  .0019024  .0079687
T 6386  2 .2477633E+08   2540036E-02  .5059E+02  .1980E+02   .9998114  .0119423  .0153176
T 6387  2 .2480732E+08   2540220E-02  .5597E+02 -.9149E+02   .9999835  .0042240 -.0039010
T 6388  2 .2475280E+08   2540080E-02 -.1378E+02 -.3173E+02   .9999819  .0018652 -.0057160
T 6389  2 .2478688E+08   2540166E-02 -.1576E+03  .3599E+02   .9999501 -.0088492  .0046330
T 6390  2 .2481289E+08   2540045E-02 -.8379E+02 -.6215E+02   .9999640 -.0083902 -.0012551
T 6391  2 .2479338E+08   2540035E-02 -.3390E+02  .3950E+02   .9999941 -.0026987  .0021413
T 6392  2 .2479624E+08   2540108E-02  .2742E+02  .4282E+02   .9999881  .0046591  .0014470
T 6393  2 .2478611E+08   2540137E-02  .1615E+03 -.6660E+02   .9999213  .0110896 -.0058699
T 6394  2 .2478022E+08   2540205E-02 -.2375E+02 -.2116E+02   .9999872 -.0036937 -.0034482
T 6395  2 .2477774E+08   2540069E-02  .5481E+01 -.1781E+02   .9999976  .0021643  .0003424
T 6396  2 .2476947E+08   2540183E-02  .2643E+02  .2975E+01   .9995696  .0255225 -.0144639
T 6397  2 .2479981E+08   2540115E-02 -.1050E+02  .8475E+02   .9999907  .0008326  .0042427
T 6398  2 .2481454E+08   2540070E-02 -.5697E+02  .7168E+02   .9999573 -.0073997  .0055353
T 6399  2 .2480147E+08   2540143E-02  .2097E+02  .2727E+02   .9999960  .0028145 -.0003172
T 6400  2 .2477402E+08   2540174E-02  .8644E+01 -.1460E+02   .9999950 -.0029790 -.0010285
T 6401  2 .2478249E+08   2540240E-02 -.4463E+02 -.1293E+02   .9999752 -.0048220  .0051255
T 6402  2 .2475048E+08   2540056E-02  .3903E+02 -.4979E+02   .9999824  .0025418 -.0053618
T 6403  2 .2476638E+08   2540216E-02 -.6325E+02 -.2710E+02   .9999838 -.0055709 -.0012000
T 6404  2 .2477776E+08   2540159E-02 -.6602E+01 -.3530E+02   .9999991 -.0002358 -.0013295
T 6405  2 .2478087E+08   2540084E-02 -.4129E+02  .2216E+02   .9999968 -.0025025  .0002935
T 6406  2 .2480624E+08   2540209E-02 -.2274E+02 -.4339E+02   .9999996 -.0001462  .0009086
T 6407  2 .2479809E+08   2540215E-02 -.2832E+01  .1873E+02   .9999964  .0010367  .0024897
T 6408  2 .2478936E+08   2540239E-02 -.8260E+02 -.5150E+02   .9999566 -.0090581 -.0021735
T 6409  2 .2473825E+08   2540194E-02 -.1032E+02 -.1546E+02   .9999970 -.0015353 -.0019330
T 6410  2 .2474315E+08   2540178E-02 -.5621E+01 -.3334E+02   .9999945 -.0011469 -.0030980
T 6411  2 .2480789E+08   2540010E-02  .7298E+01 -.1879E+02   .9999980 -.0019241 -.0005475
T 6412  2 .2475957E+08   2540000E-02 -.6681E+02 -.1490E+02   .9999952 -.0030576 -.0005343
T 6413  2 .2478970E+08   2540188E-02 -.8496E+01  .7302E+02   .9999932  .0000683  .0036936
T 6414  2 .2476892E+08   2540057E-02 -.9951E+02 -.9426E+01   .9999850 -.0053578 -.0011307
T 6415  2 .2480659E+08   2540244E-02  .8470E+02  .3188E+02   .9999768  .0058402  .0034951
T 6416  2 .2477741E+08   2540213E-02  .2964E+02 -.1230E+03   .9998616  .0065086 -.0153099
T 6417  2 .2481715E+08   2540102E-02 -.6397E+02  .3714E+02   .9999956 -.0026036  .0014309
T 6418  2 .2475402E+08   2540086E-02 -.9256E+02 -.6575E+02   .9999353 -.0082572 -.0078217
T 6419  2 .2478892E+08   2540230E-02 -.2392E+02  .2234E+02   .9999966 -.0025565  .0005571
T 6420  2 .2478298E+08   2540242E-02  .3087E+02 -.2781E+02   .9999933  .0007450 -.0035820
T 6421  2 .2482118E+08   2540251E-02  .1404E+02 -.2539E+02   .9999664  .0057618 -.0058326
T 6422  2 .2477460E+08   2540120E-02  .4309E+02 -.8645E+02   .9998894  .0125377 -.0080004
T 6423  2 .2477738E+08   2540122E-02 -.3520E+02  .4841E+02   .9999788 -.0017866  .0062654
T 6424  2 .2479506E+08   2540258E-02 -.7095E+02 -.3472E+02   .9999889 -.0043206 -.0018904
T 6425  2 .2479854E+08   2540250E-02 -.5138E+02  .9214E+01   .9999922 -.0038759  .0007496
T 6426  2 .2475918E+08   2540257E-02  .2440E+02  .4486E+02   .9999944 -.0001906  .0033521
T 6427  2 .2483057E+08   2540076E-02 -.3718E+03 -.2487E+02   .9998586 -.0168078 -.0005926
T 6428  2 .2479502E+08   2540170E-02 -.2034E+02  .1236E+02   .9999988 -.0012103 -.0009474
T 6429  2 .2478527E+08   2540046E-02 -.3088E+03  .7505E+02   .9998370 -.0177726  .0031674
T 6430  2 .2478652E+08   2540254E-02  .1895E+02 -.1020E+02   .9997456 -.0191771  .0118748
T 6431  2 .2480262E+08   2540098E-02  .2377E+02 -.2230E+02   .9999948  .0015431 -.0028410
T 6432  2 .2480792E+08   2540065E-02  .1245E+03  .3664E+02   .9999595  .0085473  .0028163
